tmc,hour,truck pct
110P05473,11,23.529
110P05473,12,22.1
110P05473,13,21.39
110P05473,14,20.209
110P05473,15,19.341
110P05473,16,18.08
110P05473,17,15.699
110P05473,18,19.364
110P05473,19,21.362
110P05473,20,23.384
110P05473,21,24.279
110P05473,22,30.946
110P05473,23,36.199
110P05474,0,47.147
110P05474,1,53.421
110P05474,2,52.963
110P05474,3,56.696
110P05474,4,45.542
110P05474,5,32.227
110P05474,6,25.973
110P05474,7,17.53
110P05474,8,21.119
110P05474,9,23.654
110P05474,10,24.182
110P05474,11,23.53
110P05474,12,22.1
110P05474,13,21.39
110P05474,14,20.211
110P05474,15,19.341
110P05474,16,18.079
110P05474,17,15.7
110P05474,18,19.364
110P05474,19,21.362
110P05474,20,23.382
110P05474,21,24.277
110P05474,22,30.958
110P05474,23,36.199
110P05475,0,47.15
110P05475,1,53.43
110P05475,2,52.984
110P05475,3,56.704
110P05475,4,45.543
110P05475,5,32.225
110P05475,6,25.973
110P05475,7,17.529
110P05475,8,21.121
110P05475,9,23.654
110P05475,10,24.182
110P05475,11,23.531
110P05475,12,22.101
110P05475,13,21.389
110P05475,14,20.21
110P05475,15,19.342
110P05475,16,18.081
110P05475,17,15.699
110P05475,18,19.364
110P05475,19,21.365
110P05475,20,23.382
110P05475,21,24.279
110P05475,22,30.954
110P05475,23,36.193
110P05476,0,47.146
110P05476,1,53.41
110P05476,2,52.973
110P05476,3,56.704
110P05476,4,45.537
110P05476,5,32.227
110P05476,6,25.975
110P05476,7,17.53
110P05476,8,21.12
110P05476,9,23.655
110P05476,10,24.181
110P05476,11,23.53
110P05476,12,22.101
110P05476,13,21.389
110P05476,14,20.212
110P05476,15,19.343
110P05476,16,18.081
110P05476,17,15.699
110P05476,18,19.363
110P05476,19,21.364
110P05476,20,23.382
110P05476,21,24.28
110P05476,22,30.956
110P05476,23,36.207
110P05477,0,47.153
110P05477,1,53.425
110P05477,2,52.796
110P05477,3,56.652
110P05477,4,45.576
110P05477,5,32.691
110P05477,6,26.406
110P05477,7,17.376
110P05477,8,21.096
110P05477,9,23.654
110P05477,10,24.126
110P05477,11,23.509
110P05477,12,22.127
110P05477,13,21.407
110P05477,14,20.235
110P05477,15,19.329
110P05477,16,18.067
110P05477,17,15.676
110P05477,18,19.325
110P05477,19,21.319
110P05477,20,23.434
110P05477,21,24.44
110P05477,22,31.398
110P05477,23,36.645
110P05478,0,47.161
110P05478,1,53.425
110P05478,2,52.798
110P05478,3,56.647
110P05478,4,45.573
110P05478,5,32.689
110P05478,6,26.402
110P05478,7,17.379
110P05478,8,21.096
110P05478,9,23.655
110P05478,10,24.126
110P05478,11,23.509
110P05478,12,22.126
110P05478,13,21.407
110P05478,14,20.236
110P05478,15,19.327
110P05478,16,18.066
110P05478,17,15.678
110P05478,18,19.324
110P05478,19,21.323
110P05478,20,23.431
110P05478,21,24.435
110P05478,22,31.387
110P05478,23,36.634
110P05479,0,47.156
110P05479,1,53.421
110P05479,2,52.802
110P05479,3,56.649
110P05479,4,45.581
110P05479,5,32.691
110P05479,6,26.402
110P05479,7,17.377
110P05479,8,21.095
110P05479,9,23.654
110P05479,10,24.125
110P05479,11,23.509
110P05479,12,22.126
110P05479,13,21.406
110P05479,14,20.235
110P05479,15,19.328
110P05479,16,18.066
110P05479,17,15.677
110P05479,18,19.326
110P05479,19,21.322
110P05479,20,23.433
110P05479,21,24.437
110P05479,22,31.397
110P05479,23,36.637
110P05480,0,47.184
110P05480,1,53.401
110P05480,2,52.768
110P05480,3,56.634
110P05480,4,45.508
110P05480,5,32.657
110P05480,6,26.387
110P05480,7,17.352
110P05480,8,21.087
110P05480,9,23.652
110P05480,10,24.125
110P05480,11,23.514
110P05480,12,22.128
110P05480,13,21.406
110P05480,14,20.232
110P05480,15,19.34
110P05480,16,18.064
110P05480,17,15.67
110P05480,18,19.322
110P05480,19,21.314
110P05480,20,23.455
110P05480,21,24.433
110P05480,22,31.392
110P05480,23,36.635
110P05481,0,45.098
110P05481,1,47.874
110P05481,2,48.455
110P05481,3,51.321
110P05481,4,46.146
110P05481,5,39.564
110P05481,6,30.93
110P05481,7,27.094
110P05481,8,29.137
110P05481,9,29.198
110P05481,10,27.437
110P05481,11,26.364
110P05481,12,25.768
110P05481,13,24.759
110P05481,14,23.708
110P05481,15,22.556
110P05481,16,24.203
110P05481,17,24.743
110P05481,18,28.674
110P05481,19,29.924
110P05481,20,31.551
110P05481,21,34.231
110P05481,22,37.992
110P05481,23,39.546
110P05482,0,45.094
110P05482,1,47.877
110P05482,2,48.447
110P05482,3,51.312
110P05482,4,46.153
110P05482,5,39.561
110P05482,6,30.921
110P05482,7,27.093
110P05482,8,29.138
110P05482,9,29.198
110P05482,10,27.437
110P05482,11,26.367
110P05482,12,25.765
110P05482,13,24.757
110P05482,14,23.709
110P05482,15,22.558
110P05482,16,24.2
110P05482,17,24.742
110P05482,18,28.677
110P05482,19,29.918
110P05482,20,31.563
110P05482,21,34.228
110P05482,22,38.004
110P05482,23,39.541
110P05483,0,45.098
110P05483,1,47.904
110P05483,2,49.144
110P05483,3,51.23
110P05483,4,46.356
110P05483,5,39.422
110P05483,6,30.976
110P05483,7,27.177
110P05483,8,29.09
110P05483,9,29.211
110P05483,10,27.432
110P05483,11,26.38
110P05483,12,25.713
110P05483,13,24.726
110P05483,14,23.705
110P05483,15,22.49
110P05483,16,24.204
110P05483,17,24.684
110P05483,18,28.671
110P05483,19,29.969
110P05483,20,31.57
110P05483,21,34.266
110P05483,22,37.934
110P05483,23,39.733
110P05484,0,45.103
110P05484,1,47.907
110P05484,2,49.14
110P05484,3,51.223
110P05484,4,46.346
110P05484,5,39.421
110P05484,6,30.983
110P05484,7,27.179
110P05484,8,29.087
110P05484,9,29.212
110P05484,10,27.43
110P05484,11,26.38
110P05484,12,25.711
110P05484,13,24.728
110P05484,14,23.706
110P05484,15,22.491
110P05484,16,24.202
110P05484,17,24.686
110P05484,18,28.67
110P05484,19,29.965
110P05484,20,31.571
110P05484,21,34.27
110P05484,22,37.93
110P05484,23,39.733
110P05485,0,45.023
110P05485,1,47.854
110P05485,2,48.528
110P05485,3,51.124
110P05485,4,46.319
110P05485,5,39.454
110P05485,6,30.976
110P05485,7,27.141
110P05485,8,29.095
110P05485,9,29.228
110P05485,10,27.44
110P05485,11,26.365
110P05485,12,25.722
110P05485,13,24.705
110P05485,14,23.673
110P05485,15,22.477
110P05485,16,24.176
110P05485,17,24.691
110P05485,18,28.641
110P05485,19,29.918
110P05485,20,31.486
110P05485,21,34.27
110P05485,22,37.997
110P05485,23,39.662
110P05486,0,45.032
110P05486,1,47.865
110P05486,2,48.525
110P05486,3,51.131
110P05486,4,46.319
110P05486,5,39.444
110P05486,6,30.975
110P05486,7,27.141
110P05486,8,29.096
110P05486,9,29.23
110P05486,10,27.44
110P05486,11,26.368
110P05486,12,25.722
110P05486,13,24.705
110P05486,14,23.672
110P05486,15,22.477
110P05486,16,24.177
110P05486,17,24.691
110P05486,18,28.644
110P05486,19,29.914
110P05486,20,31.49
110P05486,21,34.28
110P05486,22,38.001
110P05486,23,39.647
110P05487,0,44.953
110P05487,1,47.767
110P05487,2,48.331
110P05487,3,51.121
110P05487,4,46.36
110P05487,5,39.343
110P05487,6,30.957
110P05487,7,27.166
110P05487,8,29.085
110P05487,9,29.182
110P05487,10,27.435
110P05487,11,26.364
110P05487,12,25.692
110P05487,13,24.679
110P05487,14,23.668
110P05487,15,22.494
110P05487,16,24.138
110P05487,17,24.645
110P05487,18,28.562
110P05487,19,29.847
110P05487,20,31.312
110P05487,21,33.966
110P05487,22,37.663
110P05487,23,39.43
110P05488,0,44.955
110P05488,1,47.773
110P05488,2,48.331
110P05488,3,51.141
110P05488,4,46.363
110P05488,5,39.343
110P05488,6,30.954
110P05488,7,27.169
110P05488,8,29.085
110P05488,9,29.185
110P05488,10,27.432
110P05488,11,26.365
110P05488,12,25.694
110P05488,13,24.678
110P05488,14,23.669
110P05488,15,22.494
110P05488,16,24.137
110P05488,17,24.646
110P05488,18,28.564
110P05488,19,29.849
110P05488,20,31.309
110P05488,21,33.973
110P05488,22,37.675
110P05488,23,39.436
110P05490,0,48.665
110P05490,1,55.22
110P05490,2,59.206
110P05490,3,57.663
110P05490,4,47.452
110P05490,5,34.81
110P05490,6,26.669
110P05490,7,20.731
110P05490,8,23.593
110P05490,9,26.264
110P05490,10,26.786
110P05490,11,26.259
110P05490,12,25.259
110P05490,13,24.224
110P05490,14,23.096
110P05490,15,21.246
110P05490,16,19.547
110P05490,17,18.212
110P05490,18,24.501
110P05490,19,29.201
110P05490,20,30.589
110P05490,21,32.549
110P05490,22,36.486
110P05490,23,41.428
110P05491,0,48.523
110P05491,1,55.112
110P05491,2,59.109
110P05491,3,57.651
110P05491,4,47.403
110P05491,5,34.844
110P05491,6,26.672
110P05491,7,20.696
110P05491,8,23.603
110P05491,9,26.282
110P05491,10,26.811
110P05491,11,26.28
110P05491,12,25.281
110P05491,13,24.25
110P05491,14,23.113
110P05491,15,21.257
110P05491,16,19.538
110P05491,17,18.21
110P05491,18,24.488
110P05491,19,29.17
110P05491,20,30.577
110P05491,21,32.529
110P05491,22,36.477
110P05491,23,41.438
110P05492,0,48.421
110P05492,1,55.041
110P05492,2,59.041
110P05492,3,57.686
110P05492,4,47.362
110P05492,5,34.927
110P05492,6,26.52
110P05492,7,20.826
110P05492,8,23.631
110P05492,9,26.292
110P05492,10,26.806
110P05492,11,26.279
110P05492,12,25.266
110P05492,13,24.247
110P05492,14,23.112
110P05492,15,21.258
110P05492,16,19.522
110P05492,17,18.186
110P05492,18,24.5
110P05492,19,29.18
110P05492,20,30.528
110P05492,21,32.499
110P05492,22,36.461
110P05492,23,41.353
110P05495,0,56.662
110P05495,1,63.733
110P05495,2,66.1
110P05495,3,67.058
110P05495,4,63.181
110P05495,5,54.356
110P05495,6,44.044
110P05495,7,36.206
110P05495,8,35.435
110P05495,9,33.556
110P05495,10,32.057
110P05495,11,30.67
110P05495,12,29.904
110P05495,13,28.721
110P05495,14,28.175
110P05495,15,27.461
110P05495,16,27.474
110P05495,17,27.622
110P05495,18,31.364
110P05495,19,34.887
110P05495,20,38.022
110P05495,21,42.068
110P05495,22,46.439
110P05495,23,49.855
110P05496,0,56.674
110P05496,1,63.809
110P05496,2,66.177
110P05496,3,67.087
110P05496,4,63.239
110P05496,5,54.369
110P05496,6,44.024
110P05496,7,36.203
110P05496,8,35.461
110P05496,9,33.601
110P05496,10,32.095
110P05496,11,30.722
110P05496,12,29.94
110P05496,13,28.788
110P05496,14,28.177
110P05496,15,27.5
110P05496,16,27.503
110P05496,17,27.7
110P05496,18,31.459
110P05496,19,34.953
110P05496,20,38.131
110P05496,21,42.109
110P05496,22,46.565
110P05496,23,50.006
110P05497,0,56.545
110P05497,1,63.722
110P05497,2,66.065
110P05497,3,67.067
110P05497,4,63.181
110P05497,5,54.306
110P05497,6,43.996
110P05497,7,36.218
110P05497,8,35.463
110P05497,9,33.616
110P05497,10,32.118
110P05497,11,30.729
110P05497,12,29.908
110P05497,13,28.762
110P05497,14,28.152
110P05497,15,27.454
110P05497,16,27.467
110P05497,17,27.675
110P05497,18,31.355
110P05497,19,34.765
110P05497,20,37.923
110P05497,21,41.909
110P05497,22,46.307
110P05497,23,49.805
110P05498,0,56.509
110P05498,1,63.694
110P05498,2,66.071
110P05498,3,67.03
110P05498,4,63.179
110P05498,5,54.25
110P05498,6,43.944
110P05498,7,36.152
110P05498,8,35.445
110P05498,9,33.632
110P05498,10,32.113
110P05498,11,30.71
110P05498,12,29.912
110P05498,13,28.741
110P05498,14,28.178
110P05498,15,27.476
110P05498,16,27.441
110P05498,17,27.655
110P05498,18,31.363
110P05498,19,34.704
110P05498,20,37.775
110P05498,21,41.791
110P05498,22,46.262
110P05498,23,49.723
110P05499,0,56.523
110P05499,1,63.709
110P05499,2,66.067
110P05499,3,67.009
110P05499,4,63.174
110P05499,5,54.24
110P05499,6,43.894
110P05499,7,36.131
110P05499,8,35.458
110P05499,9,33.646
110P05499,10,32.138
110P05499,11,30.744
110P05499,12,29.919
110P05499,13,28.773
110P05499,14,28.2
110P05499,15,27.578
110P05499,16,27.529
110P05499,17,27.734
110P05499,18,31.438
110P05499,19,34.75
110P05499,20,37.902
110P05499,21,41.781
110P05499,22,46.306
110P05499,23,50.001
110P05500,0,56.526
110P05500,1,63.712
110P05500,2,66.068
110P05500,3,67.008
110P05500,4,63.176
110P05500,5,54.239
110P05500,6,43.896
110P05500,7,36.132
110P05500,8,35.458
110P05500,9,33.645
110P05500,10,32.137
110P05500,11,30.743
110P05500,12,29.919
110P05500,13,28.772
110P05500,14,28.2
110P05500,15,27.578
110P05500,16,27.528
110P05500,17,27.734
110P05500,18,31.439
110P05500,19,34.751
110P05500,20,37.905
110P05500,21,41.784
110P05500,22,46.305
110P05500,23,49.999
110P05503,0,33.374
110P05503,1,40.064
110P05503,2,51.452
110P05503,3,55.535
110P05503,4,46.718
110P05503,5,36.505
110P05503,6,26.141
110P05503,7,19.278
110P05503,8,19.059
110P05503,9,20.406
110P05503,10,19.862
110P05503,11,19.98
110P05503,12,20.922
110P05503,13,19.105
110P05503,14,15.996
110P05503,15,12.707
110P05503,16,11.457
110P05503,17,11.208
110P05503,18,12.411
110P05503,19,15.597
110P05503,20,17.199
110P05503,21,18.686
110P05503,22,22.209
110P05503,23,27.575
110P05504,0,33.363
110P05504,1,40.19
110P05504,2,51.488
110P05504,3,55.586
110P05504,4,46.557
110P05504,5,36.587
110P05504,6,26.14
110P05504,7,19.3
110P05504,8,19.09
110P05504,9,20.461
110P05504,10,19.9
110P05504,11,20.02
110P05504,12,20.999
110P05504,13,19.136
110P05504,14,16.035
110P05504,15,12.704
110P05504,16,11.487
110P05504,17,11.221
110P05504,18,12.373
110P05504,19,15.573
110P05504,20,17.173
110P05504,21,18.626
110P05504,22,22.096
110P05504,23,27.616
110P05506,0,48.166
110P05506,1,52.796
110P05506,2,50.853
110P05506,3,54.627
110P05506,4,55.751
110P05506,5,49.064
110P05506,6,40.502
110P05506,7,33.302
110P05506,8,29.992
110P05506,9,26.823
110P05506,10,24.127
110P05506,11,23.708
110P05506,12,23.479
110P05506,13,26.042
110P05506,14,27.666
110P05506,15,27.203
110P05506,16,27.062
110P05506,17,27.743
110P05506,18,30.444
110P05506,19,32.369
110P05506,20,31.475
110P05506,21,33.288
110P05506,22,35.577
110P05506,23,39.917
110P05507,0,48.337
110P05507,1,53.015
110P05507,2,50.75
110P05507,3,54.598
110P05507,4,55.833
110P05507,5,49.106
110P05507,6,40.563
110P05507,7,33.375
110P05507,8,29.98
110P05507,9,26.836
110P05507,10,24.173
110P05507,11,23.707
110P05507,12,23.499
110P05507,13,26.049
110P05507,14,27.68
110P05507,15,27.237
110P05507,16,27.1
110P05507,17,27.796
110P05507,18,30.458
110P05507,19,32.414
110P05507,20,31.498
110P05507,21,33.312
110P05507,22,35.535
110P05507,23,40.077
110P05508,0,48.37
110P05508,1,52.97
110P05508,2,50.716
110P05508,3,54.574
110P05508,4,55.818
110P05508,5,49.108
110P05508,6,40.561
110P05508,7,33.375
110P05508,8,29.979
110P05508,9,26.839
110P05508,10,24.177
110P05508,11,23.706
110P05508,12,23.5
110P05508,13,26.051
110P05508,14,27.68
110P05508,15,27.236
110P05508,16,27.101
110P05508,17,27.795
110P05508,18,30.456
110P05508,19,32.419
110P05508,20,31.491
110P05508,21,33.308
110P05508,22,35.534
110P05508,23,40.086
110P05509,0,48.37
110P05509,1,52.97
110P05509,2,50.716
110P05509,3,54.574
110P05509,4,55.818
110P05509,5,49.108
110P05509,6,40.561
110P05509,7,33.375
110P05509,8,29.979
110P05509,9,26.839
110P05509,10,24.177
110P05509,11,23.706
110P05509,12,23.5
110P05509,13,26.051
110P05509,14,27.68
110P05509,15,27.236
110P05509,16,27.101
110P05509,17,27.795
110P05509,18,30.456
110P05509,19,32.419
110P05509,20,31.491
110P05509,21,33.308
110P05509,22,35.534
110P05509,23,40.086
110P05510,0,48.324
110P05510,1,52.986
110P05510,2,50.734
110P05510,3,54.584
110P05510,4,55.825
110P05510,5,49.112
110P05510,6,40.559
110P05510,7,33.372
110P05510,8,29.98
110P05510,9,26.836
110P05510,10,24.171
110P05510,11,23.709
110P05510,12,23.498
110P05510,13,26.048
110P05510,14,27.681
110P05510,15,27.232
110P05510,16,27.1
110P05510,17,27.796
110P05510,18,30.457
110P05510,19,32.417
110P05510,20,31.495
110P05510,21,33.319
110P05510,22,35.539
110P05510,23,40.058
110P05511,0,48.145
110P05511,1,52.921
110P05511,2,49.912
110P05511,3,54.257
110P05511,4,55.786
110P05511,5,49.116
110P05511,6,40.516
110P05511,7,33.308
110P05511,8,29.898
110P05511,9,26.792
110P05511,10,24.05
110P05511,11,23.459
110P05511,12,23.333
110P05511,13,25.964
110P05511,14,27.563
110P05511,15,27.108
110P05511,16,27.166
110P05511,17,27.869
110P05511,18,30.699
110P05511,19,32.753
110P05511,20,31.622
110P05511,21,33.254
110P05511,22,35.357
110P05511,23,39.968
110P05512,0,48.128
110P05512,1,52.921
110P05512,2,49.939
