TMC,PERIOD,TRUCK_PCT
110N04611,WE,4.9546508
110N04612,AMP,5.3707974
110N04612,MIDD,6.1639915
110N04612,PMP,2.7897124
110N04612,WE,4.9546508
110N04613,AMP,5.3775831
110N04613,MIDD,6.1568616
110N04613,PMP,2.7879558
110N04613,WE,4.9283669
110N04645,AMP,7.2715036
110N04645,MIDD,8.6853663
110N04645,PMP,6.6390491
110N04645,WE,7.6260683
110N04646,AMP,7.2715036
110N04646,MIDD,8.6851788
110N04646,PMP,6.6390491
110N04646,WE,7.6259986
110N04647,AMP,7.2712773
110N04647,MIDD,8.685316
110N04647,PMP,6.6390491
110N04647,WE,7.6259684
110N04648,AMP,7.2715036
110N04648,MIDD,8.685316
110N04648,PMP,6.6390491
110N04648,WE,7.6260496
110N04670,AMP,2.4720923
110N04670,MIDD,2.4720923
110N04670,PMP,2.4720923
110N04670,WE,2.4720923
110N04681,AMP,19.8999589
110N04681,MIDD,22.7587568
110N04681,PMP,20.2366708
110N04681,WE,21.292406
110N04682,AMP,19.8411233
110N04682,MIDD,22.7914036
110N04682,PMP,20.2220655
110N04682,WE,21.2813006
110N04683,AMP,19.6904186
110N04683,MIDD,22.8396577
110N04683,PMP,20.1958481
110N04683,WE,21.2178119
110N04684,AMP,19.6799247
110N04684,MIDD,22.8525042
110N04684,PMP,20.1574873
110N04684,WE,21.2099419
110N04686,AMP,12.377316
110N04686,MIDD,9.4666751
110N04686,PMP,4.1565614
110N04686,WE,7.9967994
110N04687,AMP,12.3775861
110N04687,MIDD,9.4665442
110N04687,PMP,4.1565614
110N04687,WE,7.996793
110N04688,AMP,12.3608984
110N04688,MIDD,9.5179133
110N04688,PMP,4.1462345
110N04688,WE,8.1733629
110N04689,AMP,12.4036316
110N04689,MIDD,9.4775164
110N04689,PMP,4.1735148
110N04689,WE,8.0517732
110N04691,AMP,12.3528486
110N04691,MIDD,9.5953631
110N04691,PMP,4.1093933
110N04691,WE,8.1896626
110N04692,AMP,12.3528486
110N04692,MIDD,9.5953631
110N04692,PMP,4.1093933
110N04692,WE,8.1896626
110N04693,AMP,12.1973491
110N04693,MIDD,9.7306292
110N04693,PMP,4.0727253
110N04693,WE,8.7020506
110N04694,AMP,12.2818896
110N04694,MIDD,9.980866
110N04694,PMP,3.9145643
110N04694,WE,8.809175
110N04698,AMP,12.2482918
110N04698,MIDD,9.9494941
110N04698,PMP,4.0282093
110N04698,WE,9.3043718
110N04699,AMP,12.2482918
110N04699,MIDD,9.9494941
110N04699,PMP,4.0282093
110N04699,WE,9.3043718
110N04700,AMP,12.249442
110N04700,MIDD,9.9356979
110N04700,PMP,4.0254416
110N04700,WE,9.19567
110N04701,AMP,2.4564883
110N04701,MIDD,3.5919503
110N04701,PMP,1.6886569
110N04701,WE,2.6361698
110N04702,AMP,2.49515
110N04702,MIDD,3.5914665
110N04702,PMP,1.6865614
110N04702,WE,2.7012409
110N04703,AMP,2.4908788
110N04703,MIDD,3.593939
110N04703,PMP,1.6811368
110N04703,WE,2.7035535
110N04704,AMP,2.4979924
110N04704,MIDD,3.5912066
110N04704,PMP,1.6855523
110N04704,WE,2.7154231
110N04705,AMP,2.5217938
110N04705,MIDD,3.5858548
110N04705,PMP,1.694218
110N04705,WE,2.7049523
110N04706,AMP,2.5206141
110N04706,MIDD,3.5630331
110N04706,PMP,1.7012891
110N04706,WE,2.7085141
110N04707,AMP,2.5364226
110N04707,MIDD,3.5585844
110N04707,PMP,1.7150223
110N04707,WE,2.7230695
110N04708,AMP,2.5936221
110N04708,MIDD,3.579222
110N04708,PMP,1.705483
110N04708,WE,2.7477637
110N04709,AMP,2.5658956
110N04709,MIDD,3.592229
110N04709,PMP,1.6988783
110N04709,WE,2.7375504
110N04710,AMP,2.6117716
110N04710,MIDD,3.5958299
110N04710,PMP,1.6970078
110N04710,WE,2.7653608
110N04728,AMP,8.4617781
110N04728,MIDD,9.0607152
110N04728,PMP,3.4222674
110N04728,WE,7.1978637
110N04729,AMP,8.277768
110N04729,MIDD,9.2537315
110N04729,PMP,3.421547
110N04729,WE,7.378241
110N04730,AMP,8.4368168
110N04730,MIDD,9.2122964
110N04730,PMP,3.4194288
110N04730,WE,7.3017824
110N04731,AMP,8.4263222
110N04731,MIDD,8.9766815
110N04731,PMP,3.4135584
110N04731,WE,7.1001851
110N04732,AMP,8.4927074
110N04732,MIDD,8.9444953
110N04732,PMP,3.4112691
110N04732,WE,7.0935112
110N04733,AMP,8.6850346
110N04733,MIDD,8.9047482
110N04733,PMP,3.4134333
110N04733,WE,7.0419131
110N04734,AMP,8.617954
110N04734,MIDD,8.7070779
110N04734,PMP,3.409524
110N04734,WE,6.8845316
110N04735,AMP,8.4006077
110N04735,MIDD,8.7000597
110N04735,PMP,3.4053331
110N04735,WE,6.8869607
110N04736,AMP,8.4178727
110N04736,MIDD,8.6575515
110N04736,PMP,3.3949323
110N04736,WE,6.7409498
110N04737,AMP,8.402842
110N04737,MIDD,9.1451643
110N04737,PMP,3.4284355
110N04737,WE,7.2387503
110N04738,AMP,8.402842
110N04738,MIDD,9.1451643
110N04738,PMP,3.4284355
110N04738,WE,7.2387503
110N04739,AMP,8.402842
110N04739,MIDD,9.1451643
110N04739,PMP,3.4284355
110N04739,WE,7.2387503
110N04740,AMP,7.9463108
110N04740,MIDD,9.2191897
110N04740,PMP,3.4219211
110N04740,WE,7.2320742
110N04741,AMP,7.9463108
110N04741,MIDD,9.2191897
110N04741,PMP,3.4219211
110N04741,WE,7.2320742
110N04742,AMP,7.947415
110N04742,MIDD,9.2714378
110N04742,PMP,3.4241564
110N04742,WE,7.2464289
110N04743,AMP,7.9608571
110N04743,MIDD,9.2887452
110N04743,PMP,3.4268197
110N04743,WE,7.2720959
110N04770,AMP,24.1335596
110N04770,MIDD,23.4822265
110N04770,PMP,18.6997308
110N04770,WE,22.1439313
110N04771,AMP,24.4840588
110N04771,MIDD,23.595647
110N04771,PMP,18.9098979
110N04771,WE,22.3579595
110N04772,AMP,25.1303705
110N04772,MIDD,23.5853641
110N04772,PMP,18.9065972
110N04772,WE,22.639728
110N04773,AMP,13.1966414
110N04773,MIDD,11.8206995
110N04773,PMP,5.8509119
110N04773,WE,10.4149011
110N04774,AMP,13.186764
110N04774,MIDD,11.82815
110N04774,PMP,5.8283087
110N04774,WE,10.3573426
110N04775,AMP,13.186764
110N04775,MIDD,11.82815
110N04775,PMP,5.8283087
110N04775,WE,10.3573426
110N04776,AMP,13.2236251
110N04776,MIDD,11.790179
110N04776,PMP,5.9165278
110N04776,WE,10.2335623
110N04784,AMP,6.543528
110N04784,MIDD,8.4065291
110N04784,PMP,4.7788334
110N04784,WE,6.8112925
110N04785,AMP,6.543528
110N04785,MIDD,8.4065291
110N04785,PMP,4.7788334
110N04785,WE,6.8112925
110N04786,AMP,8.4228942
110N04786,MIDD,10.032832
110N04786,PMP,5.8529131
110N04786,WE,8.3523
110N04787,AMP,8.4191134
110N04787,MIDD,10.029256
110N04787,PMP,5.8412805
110N04787,WE,8.3463818
110N04788,AMP,8.4177865
110N04788,MIDD,10.0230649
110N04788,PMP,5.8311513
110N04788,WE,8.3405821
110N04789,AMP,8.5948079
110N04789,MIDD,10.0652547
110N04789,PMP,5.9459578
110N04789,WE,8.5972126
110N04790,AMP,16.2144601
110N04790,MIDD,15.9218386
110N04790,PMP,11.0929632
110N04790,WE,14.7298121
110N04791,AMP,6.5916137
110N04791,MIDD,8.3993693
110N04791,PMP,4.7970054
110N04791,WE,6.8290182
110N04792,AMP,6.5854782
110N04792,MIDD,8.4096119
110N04792,PMP,4.7966328
110N04792,WE,6.8463953
110N04793,AMP,6.587984
110N04793,MIDD,8.4116824
110N04793,PMP,4.796467
110N04793,WE,6.8479682
110N04794,AMP,6.5872501
110N04794,MIDD,8.4130941
110N04794,PMP,4.7960993
110N04794,WE,6.8482353
110N04795,AMP,6.5872501
110N04795,MIDD,8.4130941
110N04795,PMP,4.7960993
110N04795,WE,6.8482353
110N04798,AMP,10.6010581
110N04798,MIDD,10.6609673
110N04798,PMP,5.7276163
110N04798,WE,9.2124018
110N04799,AMP,10.5910153
110N04799,MIDD,10.6589905
110N04799,PMP,5.7350851
110N04799,WE,9.211398
110N04800,AMP,10.5905112
110N04800,MIDD,10.6779503
110N04800,PMP,5.7624172
110N04800,WE,9.22851
110N04801,AMP,10.2752969
110N04801,MIDD,10.5959732
110N04801,PMP,5.7452877
110N04801,WE,8.9579535
110N04803,AMP,10.2558688
110N04803,MIDD,10.6185948
110N04803,PMP,5.7844545
110N04803,WE,8.9753542
110N04804,AMP,10.2374391
110N04804,MIDD,10.6428891
110N04804,PMP,5.7926089
110N04804,WE,8.9837626
110N04805,AMP,10.2425824
110N04805,MIDD,10.6597203
110N04805,PMP,5.800918
110N04805,WE,8.9949292
110N04806,AMP,10.2427638
110N04806,MIDD,10.6597203
110N04806,PMP,5.800918
110N04806,WE,8.9949746
110N04807,AMP,10.2314831
110N04807,MIDD,10.6395458
110N04807,PMP,5.7935008
110N04807,WE,8.9811249
110N04808,AMP,10.2314831
110N04808,MIDD,10.6395458
110N04808,PMP,5.7935008
110N04808,WE,8.9811249
110N04809,AMP,10.2657428
110N04809,MIDD,10.6374663
110N04809,PMP,5.7918175
110N04809,WE,9.0619135
110N04810,AMP,10.2617044
110N04810,MIDD,10.6253677
110N04810,PMP,5.7828207
110N04810,WE,9.052903
110N04811,AMP,10.2859885
110N04811,MIDD,10.5666995
110N04811,PMP,5.7645123
110N04811,WE,8.8604668
110N04812,AMP,10.2969531
110N04812,MIDD,10.5896562
110N04812,PMP,5.7794669
110N04812,WE,8.8777568
110N04813,AMP,10.3006049
110N04813,MIDD,10.588844
110N04813,PMP,5.7840961
110N04813,WE,8.8798937
110N04814,AMP,10.6043082
110N04814,MIDD,11.0999622
110N04814,PMP,5.6550698
110N04814,WE,9.1219171
110N04815,AMP,10.6131802
110N04815,MIDD,11.1038502
110N04815,PMP,5.6627451
110N04815,WE,9.1283176
110N04816,AMP,10.6131802
110N04816,MIDD,11.1038502
110N04816,PMP,5.6627451
110N04816,WE,9.1283176
110N04817,AMP,10.5872647
110N04817,MIDD,11.1184132
110N04817,PMP,5.6074454
110N04817,WE,9.0902322
110N04818,AMP,10.5880337
110N04818,MIDD,11.1332875
110N04818,PMP,5.6152158
110N04818,WE,9.0989909
110N04819,AMP,10.7044167
110N04819,MIDD,11.278866
110N04819,PMP,5.8147964
110N04819,WE,9.5228774
110N04820,AMP,6.5936825
110N04820,MIDD,8.3901816
110N04820,PMP,4.7966454
110N04820,WE,6.82565
110N04821,AMP,6.5973186
110N04821,MIDD,8.3920994
110N04821,PMP,4.7972127
110N04821,WE,6.827671
110N04823,AMP,4.2648323
110N04823,MIDD,4.551589
110N04823,PMP,2.7986446
110N04823,WE,3.9960696
110N04824,AMP,4.2648323
110N04824,MIDD,4.551589
110N04824,PMP,2.7986446
110N04824,WE,3.9960696
110N04827,AMP,18.8399499
110N04827,MIDD,16.4190692
110N04827,PMP,8.4198073
110N04827,WE,14.0245872
110N04828,AMP,18.8302303
110N04828,MIDD,16.4101466
110N04828,PMP,8.4003295
110N04828,WE,14.0116681
110N04847,AMP,3.0144942
110N04847,MIDD,3.2042463
110N04847,PMP,1.2475663
110N04847,WE,2.4258722
110N04848,AMP,3.0162819
110N04848,MIDD,3.2161122
110N04848,PMP,1.2449866
110N04848,WE,2.4100932
110N04849,AMP,3.0267073
110N04849,MIDD,3.2173725
110N04849,PMP,1.2476846
110N04849,WE,2.4143557
110N04850,AMP,3.0528155
110N04850,MIDD,3.2409805
110N04850,PMP,1.2558597
110N04850,WE,2.5114947
110N04851,AMP,3.0528155
110N04851,MIDD,3.2409805
110N04851,PMP,1.2558597
110N04851,WE,2.5114947
110N04852,AMP,3.0504456
110N04852,MIDD,3.2427823
110N04852,PMP,1.2564763
110N04852,WE,2.5116877
110N04855,AMP,10.718428
110N04855,MIDD,11.4414788
110N04855,PMP,4.6550044
110N04855,WE,9.2384169
110N04856,AMP,10.5318604
110N04856,MIDD,11.3373193
110N04856,PMP,4.6853059
110N04856,WE,9.1490139
110N04858,AMP,10.645769
110N04858,MIDD,11.2437078
110N04858,PMP,4.6704361
110N04858,WE,9.0300685
110N04859,AMP,3.9301928
110N04859,MIDD,4.4135787
110N04859,PMP,1.9641558
110N04859,WE,3.496565
110N04860,AMP,3.9301928
110N04860,MIDD,4.4135787
110N04860,PMP,1.9641558
110N04860,WE,3.496565
110N04861,AMP,3.9301928
110N04861,MIDD,4.4135787
110N04861,PMP,1.9641558
110N04861,WE,3.496565
110N04862,AMP,4.035445
110N04862,MIDD,4.388556
110N04862,PMP,1.9794641
110N04862,WE,3.5816302
110N04863,AMP,4.0569239
110N04863,MIDD,4.5665355
110N04863,PMP,1.9828942
110N04863,WE,3.7192147
110N04864,AMP,4.0966344
110N04864,MIDD,4.8061394
110N04864,PMP,2.770731
110N04864,WE,3.9877511
110N04865,AMP,4.1063912
110N04865,MIDD,4.8140929
110N04865,PMP,2.758944
110N04865,WE,4.0219441
110N04866,AMP,4.1063912
110N04866,MIDD,4.8140929
110N04866,PMP,2.758944
110N04866,WE,4.0219441
110N04867,AMP,4.1132052
110N04867,MIDD,4.8866163
110N04867,PMP,2.750569
110N04867,WE,4.1053352
110N04868,AMP,4.1381096
110N04868,MIDD,4.7817944
110N04868,PMP,2.7808204
110N04868,WE,4.0251196
110N04869,AMP,4.1672442
110N04869,MIDD,4.8354575
110N04869,PMP,2.7634468
110N04869,WE,4.0830469
110N04870,AMP,4.1672442
110N04870,MIDD,4.8354575
110N04870,PMP,2.7634468
110N04870,WE,4.0830469
110N04871,AMP,4.0550137
110N04871,MIDD,4.7589078
110N04871,PMP,2.7446441
110N04871,WE,3.9964369
110N04872,AMP,4.0460765
110N04872,MIDD,4.8264277
110N04872,PMP,2.7334044
110N04872,WE,3.999772
110N04873,AMP,4.4680309
110N04873,MIDD,5.1067869
110N04873,PMP,2.2705203
110N04873,WE,4.1268008
110N04874,AMP,4.4275126
110N04874,MIDD,5.0788887
110N04874,PMP,2.2702759
110N04874,WE,4.0942641
110N04875,AMP,4.4313952
110N04875,MIDD,5.1272669
110N04875,PMP,2.2723726
110N04875,WE,4.1281774
110N04876,AMP,4.4313952
110N04876,MIDD,5.1272669
110N04876,PMP,2.2723726
110N04876,WE,4.1281774
110N04877,AMP,4.4313952
110N04877,MIDD,5.1272669
110N04877,PMP,2.2723726
110N04877,WE,4.1281774
110N04878,AMP,4.4313952
110N04878,MIDD,5.1272669
110N04878,PMP,2.2723726
110N04878,WE,4.1281774
110N04879,AMP,4.4526644
110N04879,MIDD,5.0377398
110N04879,PMP,2.267853
110N04879,WE,4.0933475
110N04880,AMP,4.4526644
110N04880,MIDD,5.0377398
110N04880,PMP,2.267853
110N04880,WE,4.0933475
110N04881,AMP,4.5171116
110N04881,MIDD,5.1172225
110N04881,PMP,2.2813375
110N04881,WE,4.2065514
110N04883,AMP,4.5057978
110N04883,MIDD,5.1046449
110N04883,PMP,2.2786255
110N04883,WE,4.1689948
110N04884,AMP,4.3976256
110N04884,MIDD,5.1209257
110N04884,PMP,2.2687959
110N04884,WE,4.116255
110N04885,AMP,4.4601309
110N04885,MIDD,5.1040607
110N04885,PMP,2.2644893
110N04885,WE,4.0681398
110N04886,AMP,4.4601309
110N04886,MIDD,5.1040607
110N04886,PMP,2.2644893
110N04886,WE,4.0681398
110N04887,AMP,4.5686268
110N04887,MIDD,5.1142727
110N04887,PMP,2.268784
110N04887,WE,4.0915984
110N04888,AMP,4.399006
110N04888,MIDD,5.0571601
110N04888,PMP,2.264938
110N04888,WE,4.0436298
110N04889,AMP,4.4657665
110N04889,MIDD,5.0598741
110N04889,PMP,2.2639811
110N04889,WE,4.0492378
110N04890,AMP,12.8393109
110N04890,MIDD,12.3792586
110N04890,PMP,6.4918062
110N04890,WE,10.809057
110N04891,AMP,12.9127261
110N04891,MIDD,12.5752567
110N04891,PMP,6.5668936
110N04891,WE,11.1388006
110N04892,AMP,12.9087416
110N04892,MIDD,12.5083576
110N04892,PMP,6.4407155
110N04892,WE,11.0754614
110N04893,AMP,12.8795617
110N04893,MIDD,12.450909
110N04893,PMP,6.4052972
110N04893,WE,10.956319
110N04894,AMP,12.8935099
110N04894,MIDD,12.542866
110N04894,PMP,6.3907047
110N04894,WE,11.0344669
110N04895,AMP,12.8604422
110N04895,MIDD,12.4657762
110N04895,PMP,6.3826273
110N04895,WE,10.9407469
110N04896,AMP,12.8604296
110N04896,MIDD,12.4476853
110N04896,PMP,6.362504
110N04896,WE,10.9275946
110N04897,AMP,12.910229
110N04897,MIDD,12.4813101
110N04897,PMP,6.353235
110N04897,WE,10.9367714
110N04898,AMP,13.003198
110N04898,MIDD,12.4401867
110N04898,PMP,6.3300974
110N04898,WE,10.8554272
110N04899,AMP,15.6776161
110N04899,MIDD,11.4277352
110N04899,PMP,5.6185332
110N04899,WE,10.9564923
110N04900,AMP,15.6855945
110N04900,MIDD,11.3676008
110N04900,PMP,5.618917
110N04900,WE,10.703261
110N04901,AMP,15.6801878
110N04901,MIDD,11.3427297
110N04901,PMP,5.6133732
110N04901,WE,10.618059
110N04902,AMP,15.6831379
110N04902,MIDD,11.3440986
110N04902,PMP,5.6163089
110N04902,WE,10.6079295
110N04903,AMP,6.8143702
110N04903,MIDD,5.8674037
110N04903,PMP,1.8947481
110N04903,WE,4.622177
110N04904,AMP,6.8145971
110N04904,MIDD,5.8756493
110N04904,PMP,1.8974185
110N04904,WE,4.6265865
110N04905,AMP,6.8009487
110N04905,MIDD,5.8705012
110N04905,PMP,1.9029392
110N04905,WE,4.6534958
110N04906,AMP,6.7628562
110N04906,MIDD,5.9178149
110N04906,PMP,1.9082029
110N04906,WE,4.7342843
110N04907,AMP,6.7598551
110N04907,MIDD,5.9241166
110N04907,PMP,1.9106755
110N04907,WE,4.737069
110N04910,AMP,8.5464974
110N04910,MIDD,7.5443385
110N04910,PMP,2.4639103
110N04910,WE,5.8198176
110N04911,AMP,8.5243084
110N04911,MIDD,7.3528384
110N04911,PMP,2.4654528
110N04911,WE,5.5320004
110N04912,AMP,8.5250618
110N04912,MIDD,7.3786186
110N04912,PMP,2.4780441
110N04912,WE,5.645591
110N04913,AMP,8.5071893
110N04913,MIDD,7.4164978
110N04913,PMP,2.4614277
110N04913,WE,5.5990306
110N04914,AMP,8.6427004
110N04914,MIDD,7.6476229
110N04914,PMP,2.4085269
110N04914,WE,5.8748812
110N04915,AMP,8.6427004
110N04915,MIDD,7.6476229
110N04915,PMP,2.4085269
110N04915,WE,5.8748812
110N04925,AMP,16.6974023
110N04925,MIDD,15.3034941
110N04925,PMP,12.1130911
110N04925,WE,14.6504964
110N04926,AMP,16.6615358
110N04926,MIDD,15.361851
110N04926,PMP,12.2151933
110N04926,WE,14.6699864
110N04944,AMP,2.7818375
110N04944,MIDD,4.6034812
110N04944,PMP,2.0259661
110N04944,WE,3.2896481
110N04945,AMP,2.7564707
110N04945,MIDD,4.6032499
110N04945,PMP,2.0279412
110N04945,WE,3.2710241
110N04946,AMP,2.7564707
110N04946,MIDD,4.6032499
110N04946,PMP,2.0279412
110N04946,WE,3.2710241
110N04947,AMP,2.7564707
110N04947,MIDD,4.6032499
110N04947,PMP,2.0279412
110N04947,WE,3.2710241
110N04948,AMP,2.7160621
110N04948,MIDD,4.6186913
110N04948,PMP,2.0080295
110N04948,WE,3.2233885
110N04949,AMP,2.7077415
110N04949,MIDD,4.6191521
110N04949,PMP,2.0036396
110N04949,WE,3.2158202
110N04950,AMP,2.6919388
110N04950,MIDD,4.6122798
110N04950,PMP,1.9945722
110N04950,WE,3.1883833
110N04951,AMP,2.6729739
110N04951,MIDD,4.6174082
110N04951,PMP,1.9879256
110N04951,WE,3.1522919
110N04954,AMP,6.8992292
110N04954,MIDD,8.8743252
110N04954,PMP,3.4935086
110N04954,WE,6.4833493
110N04955,AMP,6.8992292
110N04955,MIDD,8.8743252
110N04955,PMP,3.4935086
110N04955,WE,6.4833493
110N04956,AMP,6.898583
110N04956,MIDD,8.8856418
110N04956,PMP,3.4981258
110N04956,WE,6.4894346
110N04957,AMP,6.7054471
110N04957,MIDD,8.8615321
110N04957,PMP,3.4736347
110N04957,WE,6.2725966
110N04958,AMP,6.7886425
110N04958,MIDD,8.8408104
110N04958,PMP,3.480053
110N04958,WE,6.2454809
110N05007,AMP,23.7976338
110N05007,MIDD,24.260729
110N05007,PMP,21.8473415
110N05007,WE,23.4763856
110N05008,AMP,23.7976338
110N05008,MIDD,24.260729
110N05008,PMP,21.8473415
110N05008,WE,23.4763856
110N05009,AMP,19.1085419
110N05009,MIDD,20.9267513
110N05009,PMP,17.3493634
110N05009,WE,19.4158799
110N05010,AMP,19.1086978
110N05010,MIDD,20.9267612
110N05010,PMP,17.3493634
110N05010,WE,19.4159321
110N05011,AMP,16.7845503
110N05011,MIDD,19.41356
110N05011,PMP,15.7340805
110N05011,WE,17.6260612
110N05012,AMP,16.7785881
110N05012,MIDD,19.4068613
110N05012,PMP,15.6731301
110N05012,WE,17.6051605
110N05017,AMP,16.9916033
110N05017,MIDD,19.3576521
110N05017,PMP,15.6836219
110N05017,WE,17.5548881
110N05018,AMP,16.9183969
110N05018,MIDD,19.383661
110N05018,PMP,15.6887031
110N05018,WE,17.5358989
110N05019,AMP,16.8451032
110N05019,MIDD,19.4206793
110N05019,PMP,15.8113868
110N05019,WE,17.5928999
110N05020,AMP,16.7789608
110N05020,MIDD,19.4377415
110N05020,PMP,15.6215098
110N05020,WE,17.4769676
110N05021,AMP,16.6110696
110N05021,MIDD,19.4047579
110N05021,PMP,15.5352789
110N05021,WE,17.3587193
110N05022,AMP,16.6110696
110N05022,MIDD,19.4047579
110N05022,PMP,15.5352789
110N05022,WE,17.3587193
110N05353,AMP,32.4282036
110N05353,MIDD,27.7829096
110N05353,PMP,30.8546195
110N05353,WE,29.799586
110N05354,AMP,32.539237
110N05354,MIDD,27.7828027
110N05354,PMP,30.8610293
110N05354,WE,29.8671142
110N05355,AMP,32.5095336
110N05355,MIDD,27.7645705
110N05355,PMP,30.8816655
110N05355,WE,29.8574646
110N05356,AMP,22.4377623
110N05356,MIDD,23.3867313
110N05356,PMP,22.9268953
110N05356,WE,23.0194039
110N05357,AMP,22.5181716
110N05357,MIDD,23.3759222
110N05357,PMP,22.9404202
110N05357,WE,23.0408917
110N05358,AMP,22.5382221
110N05358,MIDD,23.3566143
110N05358,PMP,22.8950057
110N05358,WE,23.0286747
110N05359,AMP,22.4647827
110N05359,MIDD,23.3581862
110N05359,PMP,22.9838593
110N05359,WE,23.0347313
110N05360,AMP,22.4337098
110N05360,MIDD,23.3538891
110N05360,PMP,22.9567268
110N05360,WE,23.0172925
110N05361,AMP,22.4392258
110N05361,MIDD,23.3606645
110N05361,PMP,23.0328633
110N05361,WE,23.0403069
110N05362,AMP,22.3970753
110N05362,MIDD,23.3535989
110N05362,PMP,22.9274851
110N05362,WE,22.9865846
110N05363,AMP,22.3931315
110N05363,MIDD,23.3325889
110N05363,PMP,22.8993629
110N05363,WE,22.968107
110N05364,AMP,22.5636344
110N05364,MIDD,23.3248857
110N05364,PMP,22.7759014
110N05364,WE,22.9955747
110N05365,AMP,22.6181004
110N05365,MIDD,23.3100457
110N05365,PMP,22.9373443
110N05365,WE,23.0476484
110N05366,AMP,22.605417
110N05366,MIDD,23.3080555
110N05366,PMP,22.9511543
110N05366,WE,23.0478236
110N05367,AMP,22.5779644
110N05367,MIDD,23.3157784
110N05367,PMP,22.8878576
110N05367,WE,23.0240387
110N05368,AMP,22.5770386
110N05368,MIDD,23.3138753
110N05368,PMP,22.8900643
110N05368,WE,23.0235288
110N05369,AMP,19.9110468
110N05369,MIDD,22.688749
110N05369,PMP,20.1015247
110N05369,WE,21.2994707
110N05370,AMP,19.9522872
110N05370,MIDD,22.6790158
110N05370,PMP,20.161857
110N05370,WE,21.3215312
110N05371,AMP,19.9530946
110N05371,MIDD,22.6656235
110N05371,PMP,20.1587285
110N05371,WE,21.314328
110N05372,AMP,19.9783097
110N05372,MIDD,22.6404488
110N05372,PMP,20.1365494
110N05372,WE,21.2958014
110N05373,AMP,19.9407721
110N05373,MIDD,22.6530441
110N05373,PMP,20.1807726
110N05373,WE,21.2904872
110N05374,AMP,19.9171013
110N05374,MIDD,22.7627771
110N05374,PMP,20.2350882
110N05374,WE,21.3084763
110N05375,AMP,19.8997665
110N05375,MIDD,22.7591083
110N05375,PMP,20.2366708
110N05375,WE,21.2925203
110N05376,AMP,19.9461559
110N05376,MIDD,27.4728192
110N05376,PMP,25.8576983
110N05376,WE,24.7403201
110N05377,AMP,19.9456379
110N05377,MIDD,27.4807682
110N05377,PMP,25.7908867
110N05377,WE,24.7209134
110N05379,AMP,16.2332652
110N05379,MIDD,15.905023
110N05379,PMP,11.0566945
110N05379,WE,14.7172286
110N05380,AMP,16.2189106
110N05380,MIDD,15.8938823
110N05380,PMP,11.0372612
110N05380,WE,14.703066
110N05381,AMP,16.2211688
110N05381,MIDD,15.8627923
110N05381,PMP,11.0058331
110N05381,WE,14.6806345
110N05382,AMP,16.8017902
110N05382,MIDD,15.2520101
110N05382,PMP,11.9072631
110N05382,WE,14.7796921
110N05383,AMP,16.7813224
110N05383,MIDD,15.2462773
110N05383,PMP,12.1006735
110N05383,WE,14.7892964
110N05390,AMP,16.7654688
110N05390,MIDD,15.2756961
110N05390,PMP,12.0344313
110N05390,WE,14.6309784
110N05391,AMP,24.3547445
110N05391,MIDD,24.4204986
110N05391,PMP,22.2459021
110N05391,WE,23.7343463
110N05392,AMP,24.3547445
110N05392,MIDD,24.4204986
110N05392,PMP,22.2459021
110N05392,WE,23.7343463
110N05393,AMP,24.3466896
110N05393,MIDD,24.3713793
110N05393,PMP,22.1993058
110N05393,WE,23.6946857
110N05394,AMP,24.3614762
110N05394,MIDD,24.3736319
110N05394,PMP,22.22085
110N05394,WE,23.6894019
110N05395,AMP,24.3614762
110N05395,MIDD,24.3736319
110N05395,PMP,22.22085
110N05395,WE,23.6894019
110N05396,AMP,24.3767655
110N05396,MIDD,24.3896979
110N05396,PMP,22.2136779
110N05396,WE,23.6979509
110N05397,AMP,24.2321775
110N05397,MIDD,24.364872
110N05397,PMP,21.9828859
110N05397,WE,23.562959
110N05398,AMP,24.1268628
110N05398,MIDD,24.3679736
110N05398,PMP,21.97894
110N05398,WE,23.5388933
110N05399,AMP,24.0463677
110N05399,MIDD,24.4950243
110N05399,PMP,21.8148483
110N05399,WE,23.4837387
110N05400,AMP,24.0465324
110N05400,MIDD,24.4958237
110N05400,PMP,21.8154718
110N05400,WE,23.4843345
110N05401,AMP,23.9605167
110N05401,MIDD,24.494335
110N05401,PMP,21.8147437
110N05401,WE,23.4639507
110N05402,AMP,23.9605167
110N05402,MIDD,24.494335
110N05402,PMP,21.8147437
110N05402,WE,23.4639507
110N05403,AMP,23.744863
110N05403,MIDD,24.3171713
110N05403,PMP,21.8944963
110N05403,WE,23.496754
110N05404,AMP,23.7976338
110N05404,MIDD,24.260729
110N05404,PMP,21.8473415
110N05404,WE,23.4763856
110N05405,AMP,17.2987762
110N05405,MIDD,19.5571522
110N05405,PMP,15.9578067
110N05405,WE,17.9640167
110N05406,AMP,37.6702294
110N05406,MIDD,28.910009
110N05406,PMP,29.7827854
110N05406,WE,31.2146634
110N05407,AMP,37.4981862
110N05407,MIDD,28.8947185
110N05407,PMP,29.74434
110N05407,WE,30.9488123
110N05408,AMP,37.5620877
110N05408,MIDD,28.8623365
110N05408,PMP,29.6761218
110N05408,WE,30.9259433
110N05409,AMP,37.5113302
110N05409,MIDD,28.8298633
110N05409,PMP,29.6558407
110N05409,WE,30.8932643
110N05410,AMP,37.4700004
110N05410,MIDD,28.8381372
