tmc,year,AMP Hour TMS,AMP TMS,AMP Lane TMS,AMP Hour Lane TMS,AMP Hour NPMRDS,AMP NPMRDS,AMP Lane NPMRDS,AMP Hour Lane NPMRDS,MIDD Hour TMS,MIDD TMS,MIDD Lane TMS,MIDD Hour Lane TMS,MIDD Hour NPMRDS,MIDD NPMRDS,MIDD Lane NPMRDS,MIDD Hour Lane NPMRDS,PMP Hour TMS,PMP TMS,PMP Lane TMS,PMP Hour Lane TMS,PMP Hour NPMRDS,PMP NPMRDS,PMP Lane NPMRDS,PMP Hour Lane NPMRDS,WE Hour TMS,WE TMS,WE Lane TMS,WE Hour Lane TMS,WE Hour NPMRDS,WE NPMRDS,WE Lane NPMRDS,WE Hour Lane NPMRDS
110-04954,2017,1034.530414,4138.121654,1379.373885,344.8434712,1954.085183,7816.340732,2605.446911,651.3617277,1178.998801,7073.992803,2357.997601,392.9996002,2226.966028,13361.79617,4453.932057,742.3220094,1558.168922,6232.675687,2077.558562,519.3896406,2943.166063,11772.66425,3924.221417,981.0553542,1246.056439,17444.79014,5814.930047,415.3521462,2353.628654,32950.80115,10983.60038,784.5428845
110-04954,2018,1042.041889,4168.167554,1389.389185,347.3472962,2041.218293,8164.873172,2721.624391,680.4060977,1187.559226,7125.355353,2375.118451,395.8530752,2326.266958,13957.60175,4652.533917,775.4223194,1569.482409,6277.929637,2092.643212,523.1608031,3074.402518,12297.61007,4099.203357,1024.800839,1255.103753,17571.45254,5857.150847,418.3679176,2458.577499,34420.08499,11473.36166,819.5258331
110-04954,2019,1066.328991,4265.315964,1421.771988,355.442997,2108.921721,8435.686884,2811.895628,702.973907,1215.237933,7291.427598,2430.475866,405.079311,2403.424923,14420.54954,4806.849847,801.1416411,1606.062686,6424.250742,2141.416914,535.3542285,3176.37475,12705.499,4235.166333,1058.791583,1284.356736,17980.9943,5993.664767,428.1189119,2540.123959,35561.73542,11853.91181,846.7079862
110-04954,2020,813.042054,3252.168216,1084.056072,271.014018,2107.820038,8431.280152,2810.426717,702.6066793,926.580402,5559.482412,1853.160804,308.860134,2402.169393,14413.01636,4804.338787,800.7231311,1224.571887,4898.287548,1632.762516,408.190629,3174.71544,12698.86176,4232.95392,1058.23848,979.2812986,13709.93818,4569.979393,326.4270995,2538.797019,35543.15827,11847.71942,846.2656731
110-04955,2017,1923.338212,7693.352848,2564.450949,641.1127373,1733.598354,6934.393414,2311.464471,577.8661178,2191.925357,13151.55214,4383.850713,730.6417856,1975.68902,11854.13412,3951.37804,658.5630067,2896.856185,11587.42474,3862.474913,965.6187283,2611.077493,10444.30997,3481.436657,870.3591642,2316.594981,32432.32973,10810.77658,772.1983269,2088.059821,29232.8375,9744.279167,696.0199405
110-04955,2018,1939.663151,7758.652604,2586.217535,646.5543837,1829.494851,7317.979404,2439.326468,609.831617,2210.530013,13263.18008,4421.060027,736.8433378,2084.977113,12509.86268,4169.954227,694.9923711,2921.444165,11685.77666,3895.258887,973.8147217,2755.513015,11022.05206,3674.017353,918.5043383,2336.25781,32707.60934,10902.53645,778.7526033,2203.563867,30849.89414,10283.29805,734.521289
110-04955,2019,1985.783608,7943.13443,2647.711477,661.9278692,1909.517098,7638.068392,2546.022797,636.5056993,2263.091023,13578.54614,4526.182047,754.3636744,2176.174173,13057.04504,4352.348347,725.3913911,2990.90898,11963.63592,3987.87864,996.96966,2876.03937,11504.15748,3834.71916,958.67979,2391.80832,33485.31648,11161.77216,797.26944,2299.947922,32199.27091,10733.0903,766.6493074
110-04955,2020,1536.447173,6145.788692,2048.596231,512.1490577,1940.464375,7761.8575,2587.285833,646.8214583,1751.006398,10506.03839,3502.012797,583.6687994,2211.443125,13268.65875,4422.88625,737.1477083,2314.136157,9256.544626,3085.514875,771.3787188,2922.650938,11690.60375,3896.867917,974.2169792,1850.597979,25908.37171,8636.123903,616.8659931,2337.222857,32721.12,10907.04,779.0742857
110-04956,2017,2154.891758,8619.56703,2873.18901,718.2972525,1937.186755,7748.747019,2582.915673,645.7289183,1814.445765,10886.67459,3628.89153,604.815255,1631.135435,9786.812607,3262.270869,543.7118115,2850.68925,11402.757,3800.919,950.22975,2562.689025,10250.7561,3416.9187,854.229675,2207.785616,30908.99862,10302.99954,735.9285386,1984.736838,27786.31573,9262.105243,661.578946
110-04956,2018,2171.572011,8686.288043,2895.429348,723.8573369,2022.803848,8091.215392,2697.071797,674.2679493,1828.490747,10970.94448,3656.981493,609.4969156,1703.226097,10219.35658,3406.452193,567.7420322,2872.755425,11491.0217,3830.340567,957.5851417,2675.9512,10703.8048,3567.934933,891.9837333,2224.875301,31148.25422,10382.75141,741.6251005,2072.455484,29014.37677,9671.458923,690.8184945
110-04956,2019,2220.689509,8882.758037,2960.919346,740.2298364,2119.00767,8476.030681,2825.34356,706.3358901,1869.848293,11219.08976,3739.696587,623.2827644,1784.230915,10705.38549,3568.46183,594.7436383,2937.732575,11750.9303,3916.976767,979.2441917,2803.218475,11212.8739,3737.624633,934.4061583,2275.198436,31852.7781,10617.5927,758.3994786,2171.020719,30394.29007,10131.43002,723.6735731
110-04956,2020,1682.181998,6728.72799,2242.90933,560.7273325,2132.487285,8529.949138,2843.316379,710.8290948,1416.418245,8498.50947,2832.83649,472.139415,1795.580918,10773.48551,3591.161837,598.5269728,2225.34525,8901.381,2967.127,741.78175,2821.05055,11284.2022,3761.400733,940.3501833,1723.472747,24128.61846,8042.87282,574.4909157,2184.831204,30587.63685,10195.87895,728.2770679
110-04957,2017,1881.72707,7526.90828,2508.969427,627.2423567,1701.73435,6806.9374,2268.979133,567.2447833,1823.957148,10943.74289,3647.914297,607.9857161,1649.490291,9896.941745,3298.980582,549.8300969,2937.243918,11748.97567,3916.325223,979.0813058,2656.287913,10625.15165,3541.717217,885.4293042,2158.544774,30219.62684,10073.20895,719.5149248,1952.073628,27329.03079,9109.67693,650.6912093
110-04957,2018,1894.37937,7577.51748,2525.83916,631.45979,1796.0765,7184.306,2394.768667,598.6921667,1836.221017,11017.3261,3672.442033,612.0736722,1740.936092,10445.61655,3481.872183,580.3120306,2956.99327,11827.97308,3942.657693,985.6644233,2803.549388,11214.19755,3738.06585,934.5164625,2173.058333,30422.81666,10140.93889,724.3527776,2060.294293,28844.1201,9614.7067,686.7647643
110-04957,2019,1920.34409,7681.37636,2560.458787,640.1146967,1870.34,7481.36,2493.786667,623.4466667,1861.388607,11168.33164,3722.777213,620.4628689,1812.919667,10877.518,3625.839333,604.3065556,2997.522375,11990.0895,3996.6965,999.174125,2919.4695,11677.878,3892.626,973.1565,2202.842679,30839.79751,10279.9325,734.2808931,2145.482571,30036.756,10012.252,715.1608571
110-04957,2020,1380.31092,5521.24368,1840.41456,460.10364,1885.30272,7541.21088,2513.73696,628.43424,1337.934714,8027.608284,2675.869428,445.978238,1827.423023,10964.53814,3654.846047,609.1410078,2154.568491,8618.273964,2872.757988,718.189497,2942.825255,11771.30102,3923.767007,980.9417517,1583.366138,22167.12593,7389.041977,527.7887126,2162.646432,30277.05005,10092.35002,720.882144
110-04958,2017,2215.309275,8861.2371,2953.7457,738.436425,1953.908141,7815.632565,2605.210855,651.3027138,1733.71048,10402.26288,3467.42096,577.9034933,1529.136839,9174.821032,3058.273677,509.7122796,2522.92431,10091.69724,3363.89908,840.97477,2225.225347,8900.901386,2966.967129,741.7417822,2096.799801,29355.19722,9785.06574,698.9332671,1849.382499,25891.35498,8630.45166,616.4608329
110-04958,2018,2234.406769,8937.627075,2979.209025,744.8022563,2069.096183,8276.38473,2758.79491,689.6987275,1748.65626,10491.93756,3497.31252,582.88542,1619.283491,9715.700944,3238.566981,539.7611636,2544.673658,10178.69463,3392.89821,848.2245525,2356.408253,9425.633012,3141.877671,785.4694177,2114.875662,29608.25927,9869.419757,704.958554,1958.408478,27417.71869,9139.239563,652.802826
110-04958,2019,2287.678725,9150.7149,3050.2383,762.559575,2164.918695,8659.67478,2886.55826,721.639565,1790.34712,10742.08272,3580.69424,596.7823733,1694.274597,10165.64758,3388.549193,564.7581989,2605.34289,10421.37156,3473.79052,868.44763,2465.536558,9862.146232,3287.382077,821.8455193,2165.297799,30314.16918,10104.72306,721.7659329,2049.1049,28687.4686,9562.489533,683.0349667
110-04958,2020,1680.713468,6722.85387,2240.95129,560.2378225,2183.94918,8735.79672,2911.93224,727.98306,1315.333523,7892.001136,2630.667045,438.4445076,1709.167937,10255.00762,3418.335873,569.7226456,1914.095207,7656.380828,2552.126943,638.0317357,2487.209592,9948.838368,3316.279456,829.069864,1590.802559,22271.23583,7423.745277,530.2675198,2067.117336,28939.6427,9646.547567,689.0391119
110-05007,2017,1508.833531,6035.334125,3017.667063,754.4167656,1644.676858,6578.70743,3289.353715,822.3384288,1393.818733,8362.9124,4181.4562,696.9093667,1519.307045,9115.842272,4557.921136,759.6535227,1304.175163,5216.70065,2608.350325,652.0875813,1421.592683,5686.370732,2843.185366,710.7963415,1401.067656,19614.94718,9807.47359,700.5338279,1527.208602,21380.92043,10690.46022,763.6043011
110-05007,2018,1499.944779,5999.779115,2999.889558,749.9723894,1676.367193,6705.46877,3352.734385,838.1835963,1385.607549,8313.645296,4156.822648,692.8037747,1548.581701,9291.490208,4645.745104,774.2908507,1296.492082,5185.968326,2592.984163,648.2460408,1448.984537,5795.938148,2897.969074,724.4922685,1392.813767,19499.39274,9749.69637,696.4068836,1556.635509,21792.89713,10896.44857,778.3177546
110-05007,2019,1877.265881,7509.063525,3754.531763,938.6329406,1690.022378,6760.08951,3380.044755,845.0111888,1734.16636,10404.99816,5202.49908,867.08318,1561.195984,9367.175904,4683.587952,780.597992,1622.633303,6490.53321,3245.266605,811.3166513,1460.787531,5843.150124,2921.575062,730.3937655,1743.18535,24404.5949,12202.29745,871.592675,1569.315396,21970.41554,10985.20777,784.6576979
110-05007,2020,1437.594689,5750.378755,2875.189378,718.7973444,1688.347685,6753.39074,3376.69537,844.1738425,1328.010259,7968.061552,3984.030776,664.0051293,1559.648949,9357.893696,4678.946848,779.8244747,1242.599166,4970.396662,2485.198331,621.2995828,1459.339994,5837.359976,2918.679988,729.669997,1334.916926,18688.83697,9344.418485,667.4584632,1567.760315,21948.64441,10974.32221,783.8801575
110-05008,2017,2023.608241,8094.432965,4047.216483,1011.804121,1960.67845,7842.7138,3921.3569,980.339225,1869.35339,11216.12034,5608.06017,934.676695,1811.220587,10867.32352,5433.66176,905.6102933,1749.125767,6996.503066,3498.251533,874.5628833,1694.73178,6778.92712,3389.46356,847.36589,1879.075455,26307.05637,13153.52819,939.5377275,1820.640317,25488.96444,12744.48222,910.3201586
110-05008,2018,2028.439085,8113.75634,4056.87817,1014.219543,2019.679155,8078.71662,4039.35831,1009.839578,1873.81599,11242.89594,5621.44797,936.907995,1865.723808,11194.34285,5597.171425,932.8619042,1753.301354,7013.205416,3506.602708,876.650677,1745.729622,6982.918488,3491.459244,872.864811,1883.561264,26369.85769,13184.92885,941.7806318,1875.426997,26255.97796,13127.98898,937.7134986
110-05008,2019,2046.023356,8184.093425,4092.046713,1023.011678,2058.197083,8232.78833,4116.394165,1029.098541,1890.059853,11340.35912,5670.17956,945.0299267,1901.305605,11407.83363,5703.916815,950.6528025,1768.500493,7074.00197,3537.000985,884.2502463,1779.022973,7116.091892,3558.045946,889.5114865,1899.889609,26598.45452,13299.22726,949.9448043,1911.193846,26756.71385,13378.35693,955.5969232
110-05008,2020,1663.549354,6654.197415,3327.098708,831.7746769,2054.332408,8217.32963,4108.664815,1027.166204,1536.740936,9220.445616,4610.222808,768.370468,1897.735525,11386.41315,5693.206575,948.8677625,1437.905312,5751.621246,2875.810623,718.9526558,1775.682503,7102.730012,3551.365006,887.8412515,1544.733163,21626.26428,10813.13214,772.3665814,1907.605199,26706.47279,13353.2364,953.8025996
110-05009,2017,2137.93821,8551.75284,4275.87642,1068.969105,1987.280296,7949.121185,3974.560593,993.6401481,1974.968257,11849.80954,5924.90477,987.4841283,1835.794637,11014.76782,5507.38391,917.8973183,1847.948004,7391.792016,3695.896008,923.974002,1717.725349,6870.901394,3435.450697,858.8626743,1985.239599,27793.35439,13896.6772,992.6197996,1845.342171,25834.7904,12917.3952,922.6710857
110-05009,2018,2142.57582,8570.30328,4285.15164,1071.28791,2043.189261,8172.757045,4086.378523,1021.594631,1979.252352,11875.51411,5937.757055,989.6261758,1887.441795,11324.65077,5662.325385,943.7208975,1851.956568,7407.826272,3703.913136,925.978284,1766.050815,7064.203258,3532.101629,883.0254073,1989.545976,27853.64366,13926.82183,994.7729879,1897.257934,26561.61107,13280.80554,948.6289668
110-05009,2019,2163.380654,8653.522615,4326.761308,1081.690327,2081.7716,8327.0864,4163.5432,1040.8858,1998.471283,11990.8277,5995.41385,999.2356417,1923.083093,11538.49856,5769.24928,961.5415467,1869.939432,7479.757726,3739.878863,934.9697158,1799.39984,7197.59936,3598.79968,899.69992,2008.86486,28124.10804,14062.05402,1004.43243,1933.084594,27063.18432,13531.59216,966.5422971
110-05009,2020,1792.243031,7168.972125,3584.486063,896.1215156,2078.808683,8315.23473,4157.617365,1039.404341,1655.6246,9933.7476,4966.8738,827.8123,1920.346032,11522.07619,5761.038095,960.1730158,1549.142963,6196.57185,3098.285925,774.5714813,1796.838813,7187.355252,3593.677626,898.4194065,1664.235113,23299.29158,11649.64579,832.1175564,1930.333298,27024.66617,13512.33309,965.1666489
110-05010,2017,2321.703506,9286.814025,4643.407013,1160.851753,2230.948055,8923.79222,4461.89611,1115.474028,2144.72556,12868.35336,6434.17668,1072.36278,2060.888182,12365.32909,6182.664545,1030.444091,2006.787353,8027.14941,4013.574705,1003.393676,1928.341982,7713.367928,3856.683964,964.170991,2155.879771,30182.3168,15091.1584,1077.939886,2071.606374,29002.48924,14501.24462,1035.803187
110-05010,2018,2323.120554,9292.482215,4646.241108,1161.560277,2287.179076,9148.716305,4574.358153,1143.589538,2146.03459,12876.20754,6438.10377,1073.017295,2112.832845,12676.99707,6338.498535,1056.416423,2008.012192,8032.048766,4016.024383,1004.006096,1976.945821,7907.783282,3953.891641,988.4729103,2157.195609,30200.73852,15100.36926,1078.597804,2123.82119,29733.49666,14866.74833,1061.910595
110-05010,2019,2342.50834,9370.03336,4685.01668,1171.25417,2328.724333,9314.89733,4657.448665,1164.362166,2163.94449,12983.66694,6491.83347,1081.972245,2151.211205,12907.26723,6453.633615,1075.605603,2024.770216,8099.080864,4049.540432,1012.385108,2012.855873,8051.423492,4025.711746,1006.427937,2175.198655,30452.78117,15226.39059,1087.599328,2162.399146,30273.58805,15136.79403,1081.199573
110-05010,2020,1932.595145,7730.38058,3865.19029,966.2975725,2328.08022,9312.32088,4656.16044,1164.04011,1785.278005,10711.66803,5355.834015,892.6390025,2150.616192,12903.69715,6451.848575,1075.308096,1670.457698,6681.830792,3340.915396,835.228849,2012.299128,8049.196512,4024.598256,1006.149564,1794.562814,25123.8794,12561.9397,897.2814071,2161.801039,30265.21454,15132.60727,1080.900519
110-05011,2017,2040.419578,8161.67831,4080.839155,1020.209789,1958.61729,7834.46916,3917.23458,979.308645,1884.883237,11309.29942,5654.64971,942.4416183,1809.316543,10855.89926,5427.94963,904.6582717,1763.656811,7054.627244,3527.313622,881.8284055,1692.950196,6771.800784,3385.900392,846.475098,1894.68607,26525.60498,13262.80249,947.343035,1818.726372,25462.16921,12731.08461,909.3631861
110-05011,2018,2067.665536,8270.662145,4135.331073,1033.832768,2146.247261,8584.989045,4292.494523,1073.123631,1910.052302,11460.31381,5730.156905,955.0261508,1982.643928,11895.86357,5947.931785,991.3219642,1787.207125,7148.828498,3574.414249,893.6035623,1855.130015,7420.520058,3710.260029,927.5650073,1919.986032,26879.80445,13439.90223,959.9930161,1992.955191,27901.37267,13950.68634,996.4775954
110-05011,2019,2075.330475,8301.3219,4150.66095,1037.665238,2047.569226,8190.276905,4095.138453,1023.784613,1917.13296,11502.79776,5751.39888,958.56648,1891.487885,11348.92731,5674.463655,945.7439425,1793.83239,7175.32956,3587.66478,896.916195,1769.836681,7079.346722,3539.673361,884.9183403,1927.103516,26979.44922,13489.72461,963.5517579,1901.325067,26618.55094,13309.27547,950.6625336
110-05011,2020,1679.072465,6716.28986,3358.14493,839.5362325,2066.055255,8264.22102,4132.11051,1033.027628,1551.080757,9306.484544,4653.242272,775.5403787,1908.564768,11451.38861,5725.694305,954.2823842,1451.322866,5805.291464,2902.645732,725.661433,1785.815262,7143.261048,3571.630524,892.907631,1559.147562,21828.06587,10914.03294,779.5737811,1918.490763,26858.87068,13429.43534,959.2453814
110-05012,2017,1253.101122,5012.404488,2506.202244,626.550561,1196.619138,4786.476552,2393.238276,598.309569,1682.195205,10093.17123,5046.585615,841.0976025,1606.372335,9638.234012,4819.117006,803.1861677,1588.235327,6352.941308,3176.470654,794.1176635,1516.647583,6066.590332,3033.295166,758.3237915,1532.751216,21458.51702,10729.25851,766.3756079,1463.66435,20491.3009,10245.65045,731.832175
110-05012,2018,1251.150264,5004.601056,2502.300528,625.575132,1234.335726,4937.342904,2468.671452,617.167863,1679.576323,10077.45794,5038.72897,839.7881617,1657.004054,9942.024324,4971.012162,828.502027,1585.762724,6343.050896,3171.525448,792.881362,1564.451241,6257.804964,3128.902482,782.2256205,1530.364992,21425.10989,10712.55495,765.1824961,1509.798014,21137.17219,10568.5861,754.8990068
110-05012,2019,1350.133083,5400.532332,2700.266166,675.0665415,1250.964468,5003.857872,2501.928936,625.482234,1812.453407,10874.72044,5437.36022,906.2267033,1679.326905,10075.96143,5037.980715,839.6634525,1711.217891,6844.871562,3422.435781,855.6089453,1585.527238,6342.108952,3171.054476,792.763619,1651.437453,23120.12434,11560.06217,825.7187264,1530.137733,21421.92826,10710.96413,765.0688664
110-05012,2020,1164.47643,4657.90572,2328.95286,582.238215,1249.199406,4996.797624,2498.398812,624.599703,1563.223137,9379.33882,4689.66941,781.6115683,1676.95744,10061.74464,5030.87232,838.47872,1475.908505,5903.63402,2951.81701,737.9542525,1583.290121,6333.160484,3166.580242,791.6450605,1424.348469,19940.87856,9970.43928,712.1742343,1527.978768,21391.70275,10695.85138,763.9893839
110-05017,2017,1767.00529,7068.02116,2356.007053,589.0017633,1803.430495,7213.72198,2404.573993,601.1434983,1941.511567,11649.0694,3883.023133,647.1705222,1981.53406,11889.20436,3963.06812,660.5113533,2273.75627,9095.02508,3031.675027,757.9187567,2320.627685,9282.51074,3094.170247,773.5425617,1986.579689,27812.11564,9270.705213,662.1932295,2027.53122,28385.43708,9461.81236,675.84374
110-05017,2018,1760.387498,7041.54999,2347.18333,586.7958325,1792.929535,7171.71814,2390.572713,597.6431783,1934.240213,11605.44128,3868.480427,644.7467378,1969.996045,11819.97627,3939.99209,656.6653483,2265.240593,9060.96237,3020.32079,755.0801975,2307.115205,9228.46082,3076.153607,769.0384017,1979.139546,27707.95364,9235.984547,659.7131819,2015.725374,28220.15523,9406.71841,671.9084579
110-05017,2019,1928.949783,7715.79913,2571.933043,642.9832608,1782.428575,7129.7143,2376.571433,594.1428583,2119.449408,12716.69645,4238.898817,706.4831361,1958.458028,11750.74817,3916.916057,652.8193428,2482.144048,9928.57619,3309.525397,827.3813492,2293.602725,9174.4109,3058.136967,764.5342417,2168.647984,30361.07177,10120.35726,722.8826612,2003.919526,28054.87337,9351.624457,667.9731755
110-05017,2020,1663.691158,6654.76463,2218.254877,554.5637192,1771.872923,7087.49169,2362.49723,590.6243075,1827.994317,10967.9659,3655.988633,609.3314389,1946.859918,11681.15951,3893.719837,648.9533061,2140.813173,8563.25269,2854.417563,713.6043908,2280.019868,9120.07947,3040.02649,760.0066225,1870.427373,26185.98322,8728.661073,623.475791,1992.052191,27888.73067,9296.243557,664.0173969
110-05018,2017,2209.459954,8837.839815,2945.946605,736.4866513,2224.468047,8897.872188,2965.957396,741.489349,2238.211402,13429.26841,4476.422803,746.0704672,2253.414793,13520.48876,4506.829587,751.1382644,2619.742695,10478.97078,3492.99026,873.247565,2637.537695,10550.15078,3516.716927,879.1792317,2339.005643,32746.079,10915.35967,779.6685476,2354.893694,32968.51172,10989.50391,784.9645648
110-05018,2018,2201.284339,8805.137355,2935.045785,733.7614463,2225.811184,8903.244735,2967.748245,741.9370613,2229.929398,13379.57639,4459.858797,743.3097994,2254.775408,13528.65245,4509.550817,751.5918028,2610.04892,10440.19568,3480.065227,870.0163067,2639.130245,10556.52098,3518.840327,879.7100817,2330.350673,32624.90942,10874.96981,776.7835576,2356.315583,32988.41816,10996.13939,785.4385276
110-05018,2019,2364.504653,9458.01861,3152.67287,788.1682175,2216.058843,8864.235372,2954.745124,738.686281,2395.273678,14371.64207,4790.547357,798.4245594,2244.89616,13469.37696,4489.79232,748.29872,2803.578213,11214.31285,3738.104283,934.5260708,2627.566955,10510.26782,3503.422607,875.8556517,2503.140966,35043.97353,11681.32451,834.3803221,2345.99144,32843.88016,10947.96005,781.9971467
110-05018,2020,2039.348765,8157.395058,2719.131686,679.7829215,2202.510681,8810.042724,2936.680908,734.170227,2065.886575,12395.31945,4131.77315,688.6288583,2231.171698,13387.03019,4462.343397,743.7238994,2418.042933,9672.17173,3224.057243,806.0143108,2611.502985,10446.01194,3482.00398,870.500995,2158.920445,30224.88623,10074.96208,719.6401483,2331.648918,32643.08485,10881.02828,777.216306
110-05019,2017,2135.117686,8540.470743,2846.823581,711.7058953,2123.612811,8494.451242,2831.483747,707.8709368,2315.234817,13891.4089,4630.469633,771.7449389,2302.759398,13816.55639,4605.518797,767.5864661,2666.819578,10667.27831,3555.759437,888.9398592,2652.44968,10609.79872,3536.599573,884.1498933,2364.225569,33099.15796,11033.05265,788.0751895,2351.486168,32920.80635,10973.60212,783.8287226
110-05019,2018,2127.190882,8508.763527,2836.254509,709.0636273,2156.586113,8626.344453,2875.448151,718.8620378,2306.639313,13839.83588,4613.278627,768.8797711,2338.514307,14031.08584,4677.028613,779.5047689,2656.918788,10627.67515,3542.558383,885.6395958,2693.634223,10774.53689,3591.512297,897.8780742,2355.448182,32976.27455,10992.09152,785.149394,2387.997656,33431.96719,11143.98906,795.9992188
110-05019,2019,2251.267383,9005.069533,3001.689844,750.4224611,2144.03534,8576.141361,2858.713787,714.6784468,2441.182827,14647.09696,4882.365653,813.7276089,2324.904758,13949.42855,4649.809517,774.9682528,2811.893683,11247.57473,3749.191577,937.2978942,2677.95797,10711.83188,3570.610627,892.6526567,2492.838659,34899.74123,11633.24708,830.9462198,2374.100128,33237.40179,11079.13393,791.3667093
110-05019,2020,1941.681649,7766.726597,2588.908866,647.2272164,2131.539615,8526.158458,2842.052819,710.5132048,2105.480643,12632.88386,4210.961287,701.8268811,2311.354902,13868.12941,4622.709803,770.4516339,2425.212752,9700.851006,3233.617002,808.4042505,2662.35047,10649.40188,3549.800627,887.4501567,2150.032961,30100.46146,10033.48715,716.6776538,2360.263554,33043.68975,11014.56325,786.7545179
