tmc,year,AMP Hour TMS Vol,AMP TMS Vol,AMP Lane TMS Vol,AMP Hour Lane TMS Vol,AMP Hour NPMRDS Vol,AMP NPMRDS Vol,AMP Lane NPMRDS Vol,AMP Hour Lane NPMRDS Vol,MIDD Hour TMS Vol,MIDD TMS Vol,MIDD Lane TMS Vol,MIDD Hour Lane TMS Vol,MIDD Hour NPMRDS Vol,MIDD NPMRDS Vol,MIDD Lane NPMRDS Vol,MIDD Hour Lane NPMRDS Vol,PMP Hour TMS Vol,PMP TMS Vol,PMP Lane TMS Vol,PMP Hour Lane TMS Vol,PMP Hour NPMRDS Vol,PMP NPMRDS Vol,PMP Lane NPMRDS Vol,PMP Hour Lane NPMRDS Vol,WE Hour TMS Vol,WE TMS Vol,WE Lane TMS Vol,WE Hour Lane TMS Vol,WE Hour NPMRDS Vol,WE NPMRDS Vol,WE Lane NPMRDS Vol,WE Hour Lane NPMRDS Vol,AMP NPMRDS straight VoverC,MIDD NPMRDS straight VoverC,PMP NPMRDS straight VoverC,WE NPMRDS straight VoverC,AMP TMS straight VoverC,MIDD TMS straight VoverC,PMP TMS straight VoverC,WE TMS straight VoverC,AMP NPMRDS weighted VoverC,MIDD NPMRDS weighted VoverC,PMP NPMRDS weighted VoverC,WE NPMRDS weighted VoverC,AMP TMS weighted VoverC,MIDD TMS weighted VoverC,PMP TMS weighted VoverC,WE TMS weighted VoverC
110N05397,2017,9.70080309,38.80321236,19.40160618,4.850401545,9.664996605,38.65998642,19.32999321,4.832498303,12.58336638,75.50019828,37.75009914,6.29168319,12.53692011,75.22152066,37.61076033,6.268460055,13.68804168,54.75216672,27.37608336,6.84402084,13.63751796,54.55007184,27.27503592,6.81875898,10.56597359,169.0555774,84.5277887,5.282986794,10.52697368,168.4315789,84.21578945,5.263486841,0.318020276,0.413256409,0.43513648,0.392297534,0.319198465,0.414787425,0.436748556,0.393750902,0.33279662,0.416545993,0.452111639,0.408841731,0.334029551,0.418089196,0.453786603,0.410356391
110N05397,2018,9.68244079,38.72976316,19.36488158,4.841220395,10.01479842,40.05919368,20.02959684,5.00739921,12.55954778,75.35728668,37.67864334,6.27977389,12.99066444,77.94398664,38.97199332,6.49533222,13.66213208,54.64852832,27.32426416,6.83106604,14.13109584,56.52438336,28.26219168,7.06554792,10.54597364,168.7355782,84.3677891,5.272986819,10.90797273,174.5275637,87.26378185,5.453986366,0.329530272,0.428213253,0.450885221,0.406495821,0.318594266,0.414002289,0.435921851,0.393005585,0.344841411,0.431621895,0.468474756,0.423638795,0.333397279,0.41729781,0.452927647,0.409579642
110N05397,2019,10.04004658,40.16018633,20.08009317,5.020023291,10.04601433,40.18405732,20.09202866,5.023007165,13.02341502,78.14049009,39.07024505,6.511707508,13.03115606,78.18693636,39.09346818,6.51557803,14.16672154,56.66688616,28.33344308,7.08336077,14.17514216,56.70056864,28.35028432,7.08757108,10.93547266,174.9675626,87.4837813,5.467736331,10.94197264,175.0715623,87.53578115,5.470986322,0.330557411,0.429547984,0.452290621,0.407762859,0.330361046,0.429292815,0.452021942,0.407520631,0.345916274,0.432967251,0.469934981,0.424959268,0.345710786,0.432710051,0.469655821,0.424706825
110N05397,2020,8.797836988,35.19134795,17.59567398,4.398918494,10.00791256,40.03165023,20.01582512,5.003956279,11.41208673,68.47252035,34.23626018,5.706043363,12.98173247,77.89039479,38.9451974,6.490866233,12.4139371,49.6557484,24.8278742,6.20696855,14.12137974,56.48551896,28.24275948,7.06068987,9.582476044,153.3196167,76.65980835,4.791238022,10.90047275,174.407564,87.203782,5.450236375,0.329303697,0.427918827,0.450575207,0.406216327,0.289486967,0.376178355,0.396095309,0.357099945,0.344604309,0.431325126,0.468152647,0.423347514,0.302937552,0.379172792,0.411547428,0.372159769
110N05398,2017,10.17087797,40.68351188,20.34175594,5.085438985,9.70080309,38.80321236,19.40160618,4.850401545,13.19312254,79.15873524,39.57936762,6.59656127,12.58336638,75.50019828,37.75009914,6.29168319,14.35132744,57.40530976,28.70265488,7.17566372,13.68804168,54.75216672,27.37608336,6.84402084,11.07797231,177.2475569,88.62377845,5.538986153,10.56597359,169.0555774,84.5277887,5.282986794,0.321424146,0.418290479,0.440394569,0.396929838,0.336999497,0.438559712,0.461734908,0.416163993,0.336493177,0.421619607,0.45755758,0.413719855,0.352798733,0.442050161,0.479729592,0.433767609
110N05398,2018,10.08962479,40.35849917,20.17924959,5.044812396,10.04785056,40.19140224,20.09570112,5.02392528,13.08772524,78.52635141,39.26317571,6.543862618,13.03353792,78.20122752,39.10061376,6.51676896,14.23667746,56.94670984,28.47335492,7.11833873,14.17773312,56.71093248,28.35546624,7.08886656,10.98947253,175.8315604,87.9157802,5.494736263,10.94397264,175.1035622,87.5517811,5.471986319,0.332923136,0.433254874,0.456149741,0.411130054,0.334307274,0.435056144,0.458046197,0.412839339,0.348531263,0.436703102,0.473926761,0.428520736,0.349980292,0.438518708,0.475897125,0.430302323
110N05398,2019,9.96522021,39.86088084,19.93044042,4.982610105,10.21173409,40.84693635,20.42346818,5.105867044,12.92635422,77.55812532,38.77906266,6.46317711,13.24611893,79.47671355,39.73835678,6.623059463,14.06113992,56.24455968,28.12227984,7.03056996,14.4089763,57.6359052,28.8179526,7.20448815,10.85397286,173.6635658,86.8317829,5.426986431,11.12247219,177.9595551,88.97977755,5.561236097,0.338353214,0.440321394,0.463589684,0.417835711,0.330185281,0.429691923,0.45239851,0.40774905,0.354215915,0.443825864,0.481656652,0.435510041,0.345665052,0.433111794,0.470029337,0.424996717
110N05398,2020,9.070058085,36.28023234,18.14011617,4.535029043,10.099265,40.39706,20.19853,5.0496325,11.76519747,70.59118482,35.29559241,5.882598735,13.10023,78.60138,39.30069,6.550115,12.79804692,51.19218768,25.59609384,6.39902346,14.25028,57.00112,28.50056,7.12514,9.8789753,158.0636048,79.0318024,4.93948765,10.9999725,175.99956,87.99978,5.49998625,0.33462669,0.435471821,0.458483841,0.413233789,0.300525188,0.391093284,0.41176017,0.37112151,0.350314683,0.438937694,0.476351824,0.430713459,0.314614432,0.394205953,0.427807243,0.386819842
110N05399,2017,10.30258124,41.21032494,20.60516247,5.151290618,10.11011441,40.44045762,20.22022881,5.055057203,13.15568884,78.93413302,39.46706651,6.577844418,12.90992191,77.45953146,38.72976573,6.454960955,15.43107353,61.72429412,30.86214706,7.715536765,15.14279919,60.57119676,30.28559838,7.571399595,11.36679701,181.8687521,90.93437605,5.683398503,11.15444911,178.4711858,89.2355929,5.577224556,0.334622407,0.429878843,0.486088783,0.418722701,0.340992633,0.438062471,0.495342484,0.426693949,0.351796835,0.431408986,0.512614769,0.440929737,0.358494012,0.439621744,0.522373446,0.449323741
110N05399,2018,10.17551576,40.70206302,20.35103151,5.087757878,10.49131085,41.96524338,20.98262169,5.245655423,12.99343494,77.96060966,38.98030483,6.496717472,13.39668359,80.38010154,40.19005077,6.698341795,15.24075649,60.96302596,30.48151298,7.620378245,15.71375031,62.85500124,31.42750062,7.856875155,11.22660616,179.6256986,89.8128493,5.613303081,11.57502164,185.2003462,92.6001731,5.787510819,0.347239165,0.446087194,0.5044165,0.434510416,0.336787047,0.432659687,0.489233245,0.421431378,0.365061146,0.44767503,0.531942634,0.457554756,0.354072575,0.434199729,0.515930825,0.443782068
110N05399,2019,10.38573438,41.54293752,20.77146876,5.19286719,10.69218642,42.76874568,21.38437284,5.34609321,13.26186969,79.57121816,39.78560908,6.630934847,13.65318791,81.91912744,40.95956372,6.826593953,15.55561924,62.22247696,31.11123848,7.77780962,16.01461916,64.05847664,32.02923832,8.00730958,11.45853954,183.3366326,91.6683163,5.729269769,11.79664686,188.7463498,94.3731749,5.898323431,0.353887702,0.454628359,0.514074488,0.442829923,0.343744818,0.441598116,0.499340441,0.430137838,0.372050918,0.456246598,0.542127661,0.466315489,0.361387452,0.443169974,0.526589574,0.452950277
110N05399,2020,7.953271313,31.81308525,15.90654263,3.976635656,10.623515,42.49406001,21.24703001,5.311757501,10.15578138,60.93468825,30.46734413,5.077890688,13.56549922,81.39299533,40.69649767,6.782749611,11.91230738,47.6492295,23.82461475,5.956153688,15.911764,63.64705598,31.82352799,7.955881998,8.774812688,140.397003,70.1985015,4.387406344,11.72088196,187.5341113,93.76705565,5.860440978,0.35161483,0.451708472,0.510772804,0.439985812,0.263235675,0.338170562,0.382388945,0.329394418,0.369661391,0.453316318,0.538645803,0.463320541,0.276746194,0.339374271,0.403256004,0.346863911
110N05400,2017,10.08442102,40.33768407,20.16884204,5.042210509,10.17972013,40.71888051,20.35944026,5.089860064,12.87711322,77.26267931,38.63133966,6.438556609,12.99880364,77.99282183,38.99641092,6.499401819,15.10431597,60.41726386,30.20863193,7.552157983,15.24705375,60.98821498,30.49410749,7.623526873,11.1261017,178.0176272,89.0088136,5.56305085,11.23124483,179.6999173,89.84995865,5.615622416,0.336926952,0.4328431,0.489439638,0.421608926,0.333772755,0.428790969,0.484857669,0.417661965,0.354218617,0.43438359,0.516149316,0.443969113,0.350902542,0.430317037,0.5113173,0.439812824
110N05400,2018,9.917180423,39.66872169,19.83436085,4.958590211,10.56979247,42.27916986,21.13958493,5.284896233,12.66355846,75.98135077,37.99067539,6.331779231,13.49689923,80.98139538,40.49069769,6.748449615,14.85382516,59.41530062,29.70765031,7.426912578,15.83129907,63.32519628,31.66259814,7.915649535,10.94158582,175.0653731,87.53268655,5.470792909,11.66161009,186.5857615,93.29288075,5.830805047,0.349837511,0.44942903,0.508194266,0.437764377,0.328237449,0.421679876,0.476816762,0.410735436,0.367791769,0.451028549,0.53592742,0.460981375,0.345083155,0.423180636,0.502837585,0.432518944
110N05400,2019,10.05685902,40.22743608,20.11371804,5.02842951,10.73703306,42.94813224,21.47406612,5.36851653,12.84191844,77.05151064,38.52575532,6.42095922,13.71045399,82.26272392,41.13136196,6.855226993,15.06303396,60.25213584,30.12606792,7.53151698,16.08178988,64.32715952,32.16357976,8.04089494,11.09569266,177.5310826,88.7655413,5.547846331,11.84612598,189.5380157,94.76900785,5.923062991,0.355372817,0.456540123,0.516235172,0.444690907,0.332860512,0.427619029,0.483532492,0.416520442,0.373611156,0.45816495,0.544407135,0.468275256,0.349943481,0.429140926,0.509919805,0.43861076
110N05400,2020,8.632043895,34.52817558,17.26408779,4.316021948,10.66509158,42.6603663,21.33018315,5.332545788,11.02252736,66.13516414,33.06758207,5.511263678,13.61858965,81.7115379,40.85576895,6.809294825,12.92896421,51.71585684,25.85792842,6.464482105,15.97403685,63.8961474,31.9480737,7.987018425,9.523699788,152.3791966,76.1895983,4.761849894,11.76675323,188.2680516,94.1340258,5.883376613,0.352991708,0.453481161,0.512776235,0.441711338,0.28570218,0.367035694,0.415027563,0.35750951,0.371107844,0.455095102,0.540759436,0.465137665,0.300364903,0.368341975,0.437676429,0.376470161
110N05401,2017,12.41270908,49.65083631,24.82541816,6.206354539,11.66573223,46.66292892,23.33146446,5.832866115,15.85017721,95.10106323,47.55053162,7.925088603,14.89633906,89.37803436,44.68901718,7.44816953,18.59159585,74.36638338,37.18319169,9.295797923,17.47278354,69.89113416,34.94556708,8.73639177,13.69489268,219.1182829,109.5591415,6.847446341,12.87075609,205.9320974,102.9660487,6.435378044,0.382448397,0.491885138,0.556207212,0.478995233,0.406937224,0.523381388,0.591822114,0.50966612,0.402140073,0.493639165,0.586601533,0.504456467,0.427889792,0.525247728,0.624162636,0.53675768
110N05401,2018,12.31367275,49.25469099,24.6273455,6.156836374,12.13475334,48.53901336,24.26950668,6.06737667,15.72371461,94.34228767,47.17114384,7.861857306,15.49524681,92.97148088,46.48574044,7.747623407,18.44326051,73.77304202,36.88652101,9.221630253,18.17527732,72.70110928,36.35055464,9.08763866,13.58562629,217.3700207,108.6850104,6.792813147,13.38822522,214.2116035,107.1058018,6.694112609,0.397824746,0.511661395,0.57856954,0.498253251,0.403690425,0.519205525,0.587100189,0.505599686,0.418308127,0.513485942,0.610185865,0.524738155,0.424475821,0.521056974,0.619182677,0.532475093
110N05401,2019,11.52091496,46.08365982,23.04182991,5.760457478,12.39962881,49.59851523,24.79925762,6.199814404,14.71141734,88.26850406,44.13425203,7.355708672,15.8334746,95.00084759,47.5004238,7.916737299,17.25587809,69.02351236,34.51175618,8.627939045,18.57200439,74.28801754,37.14400877,9.286002193,12.71097976,203.3756762,101.6878381,6.355489881,13.68046128,218.8873804,109.4436902,6.840230638,0.406508401,0.522829859,0.591198464,0.509129044,0.377700719,0.485778924,0.54930251,0.473049033,0.42743889,0.524694232,0.623504906,0.536192056,0.397147945,0.487511176,0.579319519,0.498194193
110N05401,2020,8.822642115,35.29056846,17.64528423,4.411321058,12.34777488,49.39109952,24.69554976,6.17388744,11.2659082,67.59544918,33.79772459,5.632954098,15.76726069,94.60356416,47.30178208,7.883630347,13.21443977,52.85775908,26.42887954,6.607219885,18.49433824,73.97735296,36.98867648,9.24716912,9.733986044,155.7437767,77.87188835,4.866993022,13.62325104,217.9720166,108.9860083,6.811625519,0.404808427,0.52064344,0.588726135,0.50699992,0.289240767,0.372006356,0.420652307,0.362257888,0.425651386,0.522500016,0.620897474,0.533949757,0.304133326,0.373332904,0.443639138,0.381513889
110N05402,2017,12.41270908,49.65083631,24.82541816,6.206354539,11.69796575,46.79186301,23.39593151,5.848982876,15.85017721,95.10106323,47.55053162,7.925088603,14.93749906,89.62499433,44.81249717,7.468749528,18.59159585,74.36638338,37.18319169,9.295797923,17.5210625,70.08424998,35.04212499,8.760531248,13.69489268,219.1182829,109.5591415,6.847446341,12.90631921,206.5011073,103.2505537,6.453159603,0.383505138,0.493244264,0.557744065,0.480318743,0.406937224,0.523381388,0.591822114,0.50966612,0.403251224,0.495003137,0.588222369,0.505850328,0.427889792,0.525247728,0.624162636,0.53675768
110N05402,2018,12.31367275,49.25469099,24.6273455,6.156836374,12.16838832,48.67355328,24.33677664,6.08419416,15.72371461,94.34228767,47.17114384,7.861857306,15.53819637,93.22917824,46.61458912,7.769098187,18.44326051,73.77304202,36.88652101,9.221630253,18.22565536,72.90262144,36.45131072,9.11282768,13.58562629,217.3700207,108.6850104,6.792813147,13.42533456,214.805353,107.4026765,6.712667281,0.398927432,0.513079613,0.580173213,0.499634304,0.403690425,0.519205525,0.587100189,0.505599686,0.419467589,0.514909217,0.611877172,0.526192618,0.424475821,0.521056974,0.619182677,0.532475093
110N05402,2019,11.52091496,46.08365982,23.04182991,5.760457478,12.39962881,49.59851523,24.79925762,6.199814404,14.71141734,88.26850406,44.13425203,7.355708672,15.8334746,95.00084759,47.5004238,7.916737299,17.25587809,69.02351236,34.51175618,8.627939045,18.57200439,74.28801754,37.14400877,9.286002193,12.71097976,203.3756762,101.6878381,6.355489881,13.68046128,218.8873804,109.4436902,6.840230638,0.406508401,0.522829859,0.591198464,0.509129044,0.377700719,0.485778924,0.54930251,0.473049033,0.42743889,0.524694232,0.623504906,0.536192056,0.397147945,0.487511176,0.579319519,0.498194193
110N05402,2020,8.822642115,35.29056846,17.64528423,4.411321058,12.34777488,49.39109952,24.69554976,6.17388744,11.2659082,67.59544918,33.79772459,5.632954098,15.76726069,94.60356416,47.30178208,7.883630347,13.21443977,52.85775908,26.42887954,6.607219885,18.49433824,73.97735296,36.98867648,9.24716912,9.733986044,155.7437767,77.87188835,4.866993022,13.62325104,217.9720166,108.9860083,6.811625519,0.404808427,0.52064344,0.588726135,0.50699992,0.289240767,0.372006356,0.420652307,0.362257888,0.425651386,0.522500016,0.620897474,0.533949757,0.304133326,0.373332904,0.443639138,0.381513889
110N05403,2017,17.11471324,68.45885295,34.22942648,8.557356619,15.35177733,61.4071093,30.70355465,7.675888663,15.81009928,94.86059568,47.43029784,7.90504964,14.18154779,85.08928672,42.54464336,7.090773893,14.7932714,59.17308558,29.58654279,7.396635698,13.26946033,53.07784132,26.53892066,6.634730165,13.90578339,222.4925342,111.2462671,6.952891694,12.47338983,199.5742373,99.78711865,6.236694916,0.512501003,0.477108428,0.431870152,0.474295371,0.571354542,0.531897627,0.481464371,0.528761529,0.536021161,0.486566871,0.452709631,0.492778974,0.597575659,0.542442239,0.504696971,0.549367715
110N05403,2018,16.97816139,67.91264555,33.95632278,8.489080694,15.66868068,62.6747227,31.33736135,7.834340338,15.68395645,94.10373872,47.05186936,7.841978227,14.47429435,86.84576608,43.42288304,7.237147173,14.67524146,58.70096582,29.35048291,7.337620728,13.54337887,54.17351548,27.08675774,6.771689435,13.79483438,220.7173501,110.3586751,6.897417191,12.73087527,203.6940043,101.8470022,6.365437634,0.523080448,0.486957272,0.440785153,0.484086145,0.566795919,0.527653816,0.477622948,0.52454274,0.547086127,0.496610963,0.462054816,0.502951302,0.592807828,0.538114297,0.500670184,0.544984517
110N05403,2019,15.90442585,63.6177034,31.8088517,7.952212925,15.75499175,63.019967,31.5099835,7.877495875,14.69206923,88.15241536,44.07620768,7.346034613,14.55402613,87.3241568,43.6620784,7.277013067,13.74714754,54.98859016,27.49429508,6.87357377,13.6179827,54.4719308,27.2359654,6.80899135,12.92241931,206.7587089,103.3793545,6.461209653,12.80100341,204.8160546,102.4080273,6.400501706,0.525961842,0.48963968,0.443213222,0.486752738,0.530950523,0.494283851,0.447417043,0.491369526,0.550099756,0.49934655,0.464600049,0.505721814,0.555317383,0.504082788,0.469006722,0.510518521
110N05403,2020,12.17952326,48.71809305,24.35904653,6.089761631,15.72922725,62.916909,31.4584545,7.864613625,11.25110712,67.50664272,33.75332136,5.62555356,14.5302256,87.1813536,43.5906768,7.2651128,10.52749121,42.10996482,21.05498241,5.263745603,13.5957129,54.3828516,27.1914258,6.79785645,9.895918788,158.3347006,79.1673503,4.947959394,12.78006964,204.4811142,102.2405571,6.390034819,0.525101724,0.488838961,0.442488425,0.48595674,0.406599038,0.378519898,0.342629551,0.376288125,0.549200166,0.498529957,0.463840278,0.504894795,0.425259047,0.386023872,0.35916281,0.390952321
110N05404,2017,14.36435286,57.45741145,28.72870573,7.182176431,15.89089949,63.56359795,31.78179898,7.945449744,13.26939235,79.61635408,39.80817704,6.634696173,14.67957395,88.07744368,44.03872184,7.339786973,12.41597025,49.66388098,24.83194049,6.207985123,13.7354559,54.94182358,27.47091179,6.867727948,11.67110291,186.7376465,93.36882325,5.835551453,12.91142908,206.5828652,103.2914326,6.455714538,0.526398591,0.489323935,0.442973333,0.486673665,0.475830529,0.44231742,0.400419452,0.439921746,0.550466871,0.499014994,0.464407246,0.505642135,0.497586709,0.451077516,0.419794334,0.457068025
110N05404,2018,14.273533,57.094132,28.547066,7.1367665,16.34628703,65.3851481,32.69257405,8.173143513,13.18549547,79.1129728,39.5564864,6.592747733,15.10024837,90.60149024,45.30074512,7.550124187,12.3374692,49.3498768,24.6749384,6.1687346,14.12907461,56.51629844,28.25814922,7.064537305,11.59731135,185.5569816,92.7784908,5.798655675,13.28143355,212.5029368,106.2514684,6.640716775,0.541483663,0.503346554,0.455667676,0.500620334,0.47282205,0.43952083,0.397887765,0.437140303,0.566241671,0.513315331,0.477715824,0.520132386,0.494440674,0.448225539,0.417140148,0.454178173
110N05404,2019,15.90442585,63.6177034,31.8088517,7.952212925,16.45771849,65.83087395,32.91543698,8.228859244,14.69206923,88.15241536,44.07620768,7.346034613,15.20318568,91.21911408,45.60955704,7.60159284,13.74714754,54.98859016,27.49429508,6.87357377,14.2253915,56.90156598,28.45078299,7.112695748,12.92241931,206.7587089,103.3793545,6.461209653,13.37197213,213.951554,106.975777,6.685986063,0.545174918,0.506777831,0.45877393,0.504033027,0.526846663,0.489740449,0.443350393,0.487087922,0.5701017,0.516814565,0.480972379,0.523678091,0.55093543,0.499439757,0.464802551,0.506072538
110N05404,2020,12.17952326,48.71809305,24.35904653,6.089761631,16.4119865,65.647946,32.823973,8.20599325,11.25110712,67.50664272,33.75332136,5.62555356,15.16093973,90.9656384,45.4828192,7.580469867,10.52749121,42.10996482,21.05498241,5.263745603,14.1858626,56.7434504,28.3717252,7.0929313,9.895918788,158.3347006,79.1673503,4.947959394,13.33481468,213.3570348,106.6785174,6.667407338,0.54366001,0.505369619,0.457499109,0.502632442,0.403456324,0.375040586,0.339515332,0.373009296,0.568517526,0.515378463,0.479635874,0.522222917,0.421903371,0.382468264,0.355943278,0.387547612
110N05405,2017,12.53101122,50.12404488,25.06202244,6.26550561,11.39301072,45.57204288,22.78602144,5.69650536,16.82195205,100.9317123,50.46585615,8.410976025,15.29427088,91.76562528,45.88281264,7.64713544,15.88235327,63.52941308,31.76470654,7.941176635,14.44000152,57.76000608,28.88000304,7.22000076,13.41157314,214.5851702,107.2925851,6.705786569,12.19360464,195.0976742,97.5488371,6.096802319,0.344167196,0.477523084,0.427520796,0.425135034,0.378544627,0.525220881,0.470224072,0.467600006,0.357025155,0.478000057,0.434605723,0.436894849,0.392686914,0.525745497,0.478016683,0.480534461
