Tmc,year,AMP EPDOR,MIDD EPDOR,PMP EPDOR,WE EPDOR
110N04606,2019,13.28031499,34.39261061,68.55820728,31.4414295
110N04606,2020,13.96135678,39.15990316,20.65826776,20.09073293
110N04607,2017,34.96014543,44.04070269,56.86698981,23.155421
110N04607,2018,25.65257425,31.1009086,52.44021815,27.4686857
110N04607,2019,13.28031499,34.39261061,68.55820728,31.4414295
110N04607,2020,13.96135678,39.15990316,20.65826776,20.09073293
110N04608,2017,33.99341612,59.34195486,66.08202875,9.963587483
110N04608,2018,21.83197846,33.11427605,35.89821961,6.153980504
110N04608,2019,17.72932479,41.31958339,21.9785018,22.56459518
110N04608,2020,35.45864957,67.5472622,15.8245213,12.45448435
110N04609,2017,33.99341612,59.34195486,66.08202875,9.963587483
110N04609,2018,21.83197846,33.11427605,35.89821961,6.153980504
110N04609,2019,17.72932479,41.31958339,21.9785018,22.56459518
110N04609,2020,35.45864957,67.5472622,15.8245213,12.45448435
110N04610,2017,33.99341612,59.34195486,66.08202875,9.963587483
110N04610,2018,21.83197846,33.11427605,35.89821961,6.153980504
110N04610,2019,17.72932479,41.31958339,21.9785018,22.56459518
110N04610,2020,35.45864957,67.5472622,15.8245213,12.45448435
110N04611,2017,33.99341612,59.34195486,66.08202875,9.963587483
110N04611,2018,21.83197846,33.11427605,35.89821961,6.153980504
110N04611,2019,17.72932479,41.31958339,21.9785018,22.56459518
110N04611,2020,35.45864957,67.5472622,15.8245213,12.45448435
110N04612,2017,33.99341612,59.34195486,66.08202875,9.963587483
110N04612,2018,21.83197846,33.11427605,35.89821961,6.153980504
110N04612,2019,17.72932479,41.31958339,21.9785018,22.56459518
110N04612,2020,35.45864957,67.5472622,15.8245213,12.45448435
110N04613,2017,33.99341612,59.34195486,66.08202875,9.963587483
110N04613,2018,21.83197846,33.11427605,35.89821961,6.153980504
110N04613,2019,17.72932479,41.31958339,21.9785018,22.56459518
110N04613,2020,35.45864957,67.5472622,15.8245213,12.45448435
110N04645,2017,67.53279378,37.84446415,69.81651144,20.87970436
110N04645,2018,20.71658167,66.22781226,49.75242054,52.19926089
110N04645,2019,33.6032742,50.4049113,90.6962158,10.1136068
110N04645,2020,20.55345898,8.482379895,40.61754988,6.361784921
110N04646,2017,67.53279378,37.84446415,69.81651144,20.87970436
110N04646,2018,20.71658167,66.22781226,49.75242054,52.19926089
110N04646,2019,33.6032742,50.4049113,90.6962158,10.1136068
110N04646,2020,20.55345898,8.482379895,40.61754988,6.361784921
110N04647,2017,67.53279378,37.84446415,69.81651144,20.87970436
110N04647,2018,20.71658167,66.22781226,49.75242054,52.19926089
110N04647,2019,33.6032742,50.4049113,90.6962158,10.1136068
110N04647,2020,20.55345898,8.482379895,40.61754988,6.361784921
110N04648,2017,67.53279378,37.84446415,69.81651144,20.87970436
110N04648,2018,20.71658167,66.22781226,49.75242054,52.19926089
110N04648,2019,33.6032742,50.4049113,90.6962158,10.1136068
110N04648,2020,20.55345898,8.482379895,40.61754988,6.361784921
110N04670,2017,8.761997196,73.46597649,35.04798878,18.48685123
110N04670,2018,18.77570828,65.08912203,38.51427339,39.28455886
110N04670,2019,3.177427555,47.46884195,37.74398792,23.58999245
110N04670,2020,17.90913713,23.78256382,48.62427015,12.03571043
110N04681,2017,1.158972826,2.852856186,17.65204765,7.845354512
110N04681,2018,3.209463209,2.050490384,9.984996651,7.934506267
110N04681,2019,0.356607023,7.934506267,10.07414841,1.515579849
110N04681,2020,1.961338628,2.050490384,4.279284279,9.093479093
110N04682,2017,1.158972826,2.852856186,17.65204765,7.845354512
110N04682,2018,3.209463209,2.050490384,9.984996651,7.934506267
110N04682,2019,0.356607023,7.934506267,10.07414841,1.515579849
110N04682,2020,1.961338628,2.050490384,4.279284279,9.093479093
110N04683,2017,1.158972826,2.852856186,17.65204765,7.845354512
110N04683,2018,3.209463209,2.050490384,9.984996651,7.934506267
110N04683,2019,0.356607023,7.934506267,10.07414841,1.515579849
110N04683,2020,1.961338628,2.050490384,4.279284279,9.093479093
110N04684,2017,1.158972826,2.852856186,17.65204765,7.845354512
110N04684,2018,3.209463209,2.050490384,9.984996651,7.934506267
110N04684,2019,0.356607023,7.934506267,10.07414841,1.515579849
110N04684,2020,1.961338628,2.050490384,4.279284279,9.093479093
110N04685,2017,2.667511023,53.35022046,16.80531944,16.13844169
110N04685,2018,18.27245051,18.67257716,27.47536354,50.68270943
110N04685,2019,4.534768739,6.402026455,7.869157517,12.93742846
110N04685,2020,14.93806173,31.07650342,5.735148699,12.13717515
110N04686,2017,2.667511023,53.35022046,16.80531944,16.13844169
110N04686,2018,18.27245051,18.67257716,27.47536354,50.68270943
110N04686,2019,4.534768739,6.402026455,7.869157517,12.93742846
110N04686,2020,14.93806173,31.07650342,5.735148699,12.13717515
110N04687,2017,2.667511023,53.35022046,16.80531944,16.13844169
110N04687,2018,18.27245051,18.67257716,27.47536354,50.68270943
110N04687,2019,4.534768739,6.402026455,7.869157517,12.93742846
110N04687,2020,14.93806173,31.07650342,5.735148699,12.13717515
110N04688,2017,2.667511023,53.35022046,16.80531944,16.13844169
110N04688,2018,18.27245051,18.67257716,27.47536354,50.68270943
110N04688,2019,4.534768739,6.402026455,7.869157517,12.93742846
110N04688,2020,14.93806173,31.07650342,5.735148699,12.13717515
110N04689,2017,2.667511023,53.35022046,16.80531944,16.13844169
110N04689,2018,18.27245051,18.67257716,27.47536354,50.68270943
110N04689,2019,4.534768739,6.402026455,7.869157517,12.93742846
110N04689,2020,14.93806173,31.07650342,5.735148699,12.13717515
110N04690,2017,2.667511023,53.35022046,16.80531944,16.13844169
110N04690,2018,18.27245051,18.67257716,27.47536354,50.68270943
110N04690,2019,4.534768739,6.402026455,7.869157517,12.93742846
110N04690,2020,14.93806173,31.07650342,5.735148699,12.13717515
110N04691,2017,2.667511023,53.35022046,16.80531944,16.13844169
110N04691,2018,18.27245051,18.67257716,27.47536354,50.68270943
110N04691,2019,4.534768739,6.402026455,7.869157517,12.93742846
110N04691,2020,14.93806173,31.07650342,5.735148699,12.13717515
110N04692,2017,2.667511023,53.35022046,16.80531944,16.13844169
110N04692,2018,18.27245051,18.67257716,27.47536354,50.68270943
110N04692,2019,4.534768739,6.402026455,7.869157517,12.93742846
110N04692,2020,14.93806173,31.07650342,5.735148699,12.13717515
110N04693,2017,2.667511023,53.35022046,16.80531944,16.13844169
110N04693,2018,18.27245051,18.67257716,27.47536354,50.68270943
110N04693,2019,4.534768739,6.402026455,7.869157517,12.93742846
110N04693,2020,14.93806173,31.07650342,5.735148699,12.13717515
110N04694,2017,14.46235863,17.01453956,53.17043613,23.3949919
110N04694,2018,23.82035539,55.72261707,25.3091276,3.402907912
110N04694,2019,37.21930529,25.09644585,36.7939418,34.8798061
110N04694,2020,35.30516959,21.4808562,29.98812598,9.783360248
110N04695,2017,14.46235863,17.01453956,53.17043613,23.3949919
110N04695,2018,23.82035539,55.72261707,25.3091276,3.402907912
110N04695,2019,37.21930529,25.09644585,36.7939418,34.8798061
110N04695,2020,35.30516959,21.4808562,29.98812598,9.783360248
110N04696,2017,14.46235863,17.01453956,53.17043613,23.3949919
110N04696,2018,23.82035539,55.72261707,25.3091276,3.402907912
110N04696,2019,37.21930529,25.09644585,36.7939418,34.8798061
110N04696,2020,35.30516959,21.4808562,29.98812598,9.783360248
110N04697,2017,14.46235863,17.01453956,53.17043613,23.3949919
110N04697,2018,23.82035539,55.72261707,25.3091276,3.402907912
110N04697,2019,37.21930529,25.09644585,36.7939418,34.8798061
110N04697,2020,35.30516959,21.4808562,29.98812598,9.783360248
110N04698,2017,14.46235863,17.01453956,53.17043613,23.3949919
110N04698,2018,23.82035539,55.72261707,25.3091276,3.402907912
110N04698,2019,37.21930529,25.09644585,36.7939418,34.8798061
110N04698,2020,35.30516959,21.4808562,29.98812598,9.783360248
110N04699,2017,14.46235863,17.01453956,53.17043613,23.3949919
110N04699,2018,23.82035539,55.72261707,25.3091276,3.402907912
110N04699,2019,37.21930529,25.09644585,36.7939418,34.8798061
110N04699,2020,35.30516959,21.4808562,29.98812598,9.783360248
110N04700,2017,14.46235863,17.01453956,53.17043613,23.3949919
110N04700,2018,23.82035539,55.72261707,25.3091276,3.402907912
110N04700,2019,37.21930529,25.09644585,36.7939418,34.8798061
110N04700,2020,35.30516959,21.4808562,29.98812598,9.783360248
110N04701,2017,14.46235863,17.01453956,53.17043613,23.3949919
110N04701,2018,23.82035539,55.72261707,25.3091276,3.402907912
110N04701,2019,37.21930529,25.09644585,36.7939418,34.8798061
110N04701,2020,35.30516959,21.4808562,29.98812598,9.783360248
110N04702,2017,50.34600589,52.54970312,131.8828033,26.10533639
110N04702,2018,85.7746767,34.24206461,57.9741886,38.4799439
110N04702,2019,82.72340362,20.00279022,79.33310019,56.10952172
110N04702,2020,15.59539576,17.29054748,33.7335191,45.26055075
110N04703,2017,50.34600589,52.54970312,131.8828033,26.10533639
110N04703,2018,85.7746767,34.24206461,57.9741886,38.4799439
110N04703,2019,82.72340362,20.00279022,79.33310019,56.10952172
110N04703,2020,15.59539576,17.29054748,33.7335191,45.26055075
110N04704,2017,50.34600589,52.54970312,131.8828033,26.10533639
110N04704,2018,85.7746767,34.24206461,57.9741886,38.4799439
110N04704,2019,82.72340362,20.00279022,79.33310019,56.10952172
110N04704,2020,15.59539576,17.29054748,33.7335191,45.26055075
110N04705,2017,50.34600589,52.54970312,131.8828033,26.10533639
110N04705,2018,85.7746767,34.24206461,57.9741886,38.4799439
110N04705,2019,82.72340362,20.00279022,79.33310019,56.10952172
110N04705,2020,15.59539576,17.29054748,33.7335191,45.26055075
110N04706,2017,8.850128966,10.16125918,6.555651086,7.538998749
110N04706,2018,8.850128966,9.341802797,28.51708222,8.686237689
110N04706,2019,9.505694075,22.9447788,9.833476629,28.6809735
110N04706,2020,23.60034391,25.40314796,34.25327692,48.51181804
110N04707,2017,8.850128966,10.16125918,6.555651086,7.538998749
110N04707,2018,8.850128966,9.341802797,28.51708222,8.686237689
110N04707,2019,9.505694075,22.9447788,9.833476629,28.6809735
110N04707,2020,23.60034391,25.40314796,34.25327692,48.51181804
110N04708,2017,8.850128966,10.16125918,6.555651086,7.538998749
110N04708,2018,8.850128966,9.341802797,28.51708222,8.686237689
110N04708,2019,9.505694075,22.9447788,9.833476629,28.6809735
110N04708,2020,23.60034391,25.40314796,34.25327692,48.51181804
110N04709,2017,8.850128966,10.16125918,6.555651086,7.538998749
110N04709,2018,8.850128966,9.341802797,28.51708222,8.686237689
110N04709,2019,9.505694075,22.9447788,9.833476629,28.6809735
110N04709,2020,23.60034391,25.40314796,34.25327692,48.51181804
110N04710,2017,8.850128966,10.16125918,6.555651086,7.538998749
110N04710,2018,8.850128966,9.341802797,28.51708222,8.686237689
110N04710,2019,9.505694075,22.9447788,9.833476629,28.6809735
110N04710,2020,23.60034391,25.40314796,34.25327692,48.51181804
110N04727,2017,18.89474192,0.936929351,6.870815244,58.08961979
110N04727,2018,4.528491865,4.528491865,22.33014954,10.93084243
110N04727,2019,3.27925273,33.88561154,5.309266325,18.58243214
110N04727,2020,3.903872298,45.90953822,6.090040785,5.309266325
110N04728,2017,18.89474192,0.936929351,6.870815244,58.08961979
110N04728,2018,4.528491865,4.528491865,22.33014954,10.93084243
110N04728,2019,3.27925273,33.88561154,5.309266325,18.58243214
110N04728,2020,3.903872298,45.90953822,6.090040785,5.309266325
110N04729,2017,18.89474192,0.936929351,6.870815244,58.08961979
110N04729,2018,4.528491865,4.528491865,22.33014954,10.93084243
110N04729,2019,3.27925273,33.88561154,5.309266325,18.58243214
110N04729,2020,3.903872298,45.90953822,6.090040785,5.309266325
110N04730,2017,18.89474192,0.936929351,6.870815244,58.08961979
110N04730,2018,4.528491865,4.528491865,22.33014954,10.93084243
110N04730,2019,3.27925273,33.88561154,5.309266325,18.58243214
110N04730,2020,3.903872298,45.90953822,6.090040785,5.309266325
110N04731,2017,18.89474192,0.936929351,6.870815244,58.08961979
110N04731,2018,4.528491865,4.528491865,22.33014954,10.93084243
110N04731,2019,3.27925273,33.88561154,5.309266325,18.58243214
110N04731,2020,3.903872298,45.90953822,6.090040785,5.309266325
110N04732,2017,18.89474192,0.936929351,6.870815244,58.08961979
110N04732,2018,4.528491865,4.528491865,22.33014954,10.93084243
110N04732,2019,3.27925273,33.88561154,5.309266325,18.58243214
110N04732,2020,3.903872298,45.90953822,6.090040785,5.309266325
110N04733,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04733,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04733,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04733,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04734,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04734,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04734,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04734,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04735,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04735,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04735,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04735,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04736,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04736,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04736,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04736,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04737,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04737,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04737,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04737,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04738,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04738,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04738,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04738,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04739,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04739,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04739,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04739,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04740,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04740,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04740,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04740,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04741,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04741,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04741,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04741,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04742,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04742,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04742,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04742,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04743,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04743,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04743,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04743,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04744,2017,15.22319476,18.85858455,17.49531338,9.239949056
110N04744,2018,14.01139816,13.93566087,22.7211862,16.88941508
110N04744,2019,14.46582188,18.78284726,23.17560993,1.741957609
110N04744,2020,14.16287273,7.270779585,11.9664914,9.618635493
110N04769,2017,1.668121308,1.310666742,0.834060654,10.36618242
110N04769,2018,13.58327351,2.025575874,5.242666969,1.429818264
110N04769,2019,0.59575761,1.548969786,27.76230463,1.906424352
110N04769,2020,0.238303044,0.357454566,0.238303044,0.714909132
110N04770,2017,1.668121308,1.310666742,0.834060654,10.36618242
110N04770,2018,13.58327351,2.025575874,5.242666969,1.429818264
110N04770,2019,0.59575761,1.548969786,27.76230463,1.906424352
110N04770,2020,0.238303044,0.357454566,0.238303044,0.714909132
110N04771,2017,19.0550662,0.173227875,9.007849475,0.519683624
110N04771,2018,2.251962369,15.76373658,31.35424529,7.968482228
110N04771,2019,4.157468988,0.346455749,33.60620766,2.425190243
110N04771,2020,3.984241114,2.078734494,1.559050871,2.425190243
110N04772,2017,2.788848978,3.082412029,1.614596777,1.100861439
110N04772,2018,1.541206014,8.439937697,3.522756604,14.75154328
110N04772,2019,1.394424489,16.95326616,28.32883436,7.265685496
110N04772,2020,1.614596777,7.265685496,7.485857784,1.100861439
110N04773,2017,2.788848978,3.082412029,1.614596777,1.100861439
110N04773,2018,1.541206014,8.439937697,3.522756604,14.75154328
110N04773,2019,1.394424489,16.95326616,28.32883436,7.265685496
110N04773,2020,1.614596777,7.265685496,7.485857784,1.100861439
110N04774,2017,2.788848978,3.082412029,1.614596777,1.100861439
110N04774,2018,1.541206014,8.439937697,3.522756604,14.75154328
110N04774,2019,1.394424489,16.95326616,28.32883436,7.265685496
110N04774,2020,1.614596777,7.265685496,7.485857784,1.100861439
110N04775,2017,13.40795172,0.12530796,11.65364028,12.15487212
110N04775,2018,1.37838756,0.25061592,11.02710048,2.5061592
110N04775,2019,21.42766116,12.78141192,12.530796,23.05666464
110N04775,2020,1.00246368,46.99048499,23.43258852,12.28018008
110N04776,2017,13.40795172,0.12530796,11.65364028,12.15487212
110N04776,2018,1.37838756,0.25061592,11.02710048,2.5061592
110N04776,2019,21.42766116,12.78141192,12.530796,23.05666464
110N04776,2020,1.00246368,46.99048499,23.43258852,12.28018008
110N04784,2017,17.14181264,19.24081011,16.79197973,25.36288605
