Year_Record,Travel_Time_Code,DIR_AADT
2020,110P07220,7588
2020,110P07222,4086
2020,110P07223,3602
2020,110P07228,4754
2020,110P07229,8423
2020,110P07230,6452
2020,110P07232,4848
2020,110P07233,9479
2020,110P07257,14083
2020,110P07259,15804
2020,110P07262,3792
2020,110P07265,3784
2020,110P07266,13790
2020,110P07267,20364
2020,110P07269,10918
2020,110P07272,16406
2020,110P07273,8274
2020,110P07274,16416
2020,110P07279,8950
2020,110P07281,7352
2020,110P07282,7994
2020,110P07283,15728
2020,110P07284,5464
2020,110P07307,6860
2020,110P07324,4740
2020,110P07354,26558
2020,110P07355,24245
2020,110P07430,14662
2020,110P07436,8680
2020,110P07438,8928
2020,110P07439,9234
2020,110P07463,1411
2020,110P07464,2149
2020,110P07468,4144
2020,110P07470,7406
2020,110P07474,7403
2020,110P07477,10430
2020,110P07478,3268
2020,110P07489,11944
2020,110P07498,2406
2020,110P07499,3022
2020,110P07501,5359
2020,110P07516,5582
2020,110P07520,2582
2020,110P07521,3036
2020,110P07534,2840
2020,110P07575,2563
2020,110P07598,3226
2020,110P07599,2954
2020,110P07604,700
2020,110P07608,10872
2020,110P07610,19090
2020,110P07612,5586
2020,110P07613,4595
2020,110P07614,5355
2020,110P07617,4406
2020,110P07618,4234
2020,110P07622,2974
2020,110P07623,2758
2020,110P07624,2758
2020,110P07628,5746
2020,110P07630,11800
2020,110P07631,4211
2020,110P07632,4660
2020,110P07633,9104
2020,110P07634,8704
2020,110P07687,13146
2020,110P07689,3552
2020,110P07690,5960
2020,110P07691,6252
2020,110P07707,7847
2020,110P07708,8272
2020,110P07709,8124
2020,110P07710,12496
2020,110P07711,12496
2020,110P07712,12713
2020,110P07713,21112
2020,110P07714,25856
2020,110P07715,19672
2020,110P07717,22770
2020,110P07718,23374
2020,110P07719,22770
2020,110P07720,22293
2020,110P07721,21268
2020,110P07722,21041
2020,110P07723,19884
2020,110P07724,17859
2020,110P07725,15436
2020,110P07726,15436
2020,110P07727,34090
2020,110P07728,5452
2020,110P07732,9446
2020,110P07733,11168
2020,110P07734,11759
2020,110P07735,16086
2020,110P07738,14052
2020,110P07741,2712
2020,110P07742,3360
2020,110P07746,498
2020,110P07759,9086
2020,110P07763,9258
2020,110P07764,9258
2020,110P07797,15596
2020,110P07822,13016
2020,110P07845,24186
2020,110P07847,6320
2020,110P07858,30036
2020,110P07859,24452
2020,110P07861,14147
2020,110P07867,13856
2020,110P07875,5134
2020,110P07877,10124
2020,110P07922,6063
2020,110P07924,11928
2020,110P07927,6300
2020,110P07944,17658
2020,110P07952,27814
2020,110P07955,15746
2020,110P08010,3702
2020,110P08014,3668
2020,110P08044,3412
2020,110P08051,7554
2020,110P08055,8158
2020,110P08056,10967
2020,110P08058,8814
2020,110P08059,8823
2020,110P08060,9518
2020,110P08061,9892
2020,110P08069,12776
2020,110P08070,15624
2020,110P08071,12722
2020,110P08073,6798
2020,110P08074,6798
2020,110P08075,6858
2020,110P08076,6870
2020,110P08077,6870
2020,110P08078,6870
2020,110P08082,16986
2020,110P08099,11252
2020,110P08106,6944
2020,110P08107,5394
2020,110P08146,5968
2020,110P08151,7565
2020,110P08155,5728
2020,110P08159,4434
2020,110P08160,4276
2020,110P08161,3720
2020,110P08162,3706
2020,110P08166,10502
2020,110P08168,6668
2020,110P08171,7812
2020,110P08172,7592
2020,110P08175,3575
2020,110P08189,11512
2020,110P08191,7402
2020,110P08196,6633
2020,110P08197,6633
2020,110P08201,5054
2020,110P08218,19976
2020,110P08219,18477
2020,110P08271,4175
2020,110P08289,3556
2020,110P08294,3082
2020,110P08297,6363
2020,110P08300,41319
2020,110P08301,4385
2020,110P08302,4385
2020,110P08303,5264
2020,110P08304,21396
2020,110P08440,8004
2020,110P08441,12812
2020,110P08442,12905
2020,110P08444,7263
2020,110P08450,4454
2020,110P08451,16953
2020,110P08453,16616
2020,110P08454,12644
2020,110P08455,20734
2020,110P08465,4822
2020,110P08469,4726
2020,110P08478,4905
2020,110P08481,10346
2020,110P08488,4290
2020,110P08498,4366
2020,110P08504,5780
2020,110P08506,3670
2020,110P08530,5582
2020,110P08547,4097
2020,110P08548,17570
2020,110P08549,6954
2020,110P08563,5226
2020,110P08573,341
2020,110P08575,16635
2020,110P08581,1321
2020,110P08582,1194
2020,110P08592,8301
2020,110P08594,8348
2020,110P08595,9680
2020,110P08596,8760
2020,110P08598,5200
2020,110P08599,5654
2020,110P08601,6380
2020,110P08602,7338
2020,110P08603,7940
2020,110P08604,5748
2020,110P08614,5847
2020,110P08669,13134
2020,110P08671,12015
2020,110P08672,14508
2020,110P08673,16397
2020,110P08678,19718
2020,110P08680,19764
2020,110P08681,19764
2020,110P08688,13898
2020,110P08689,4801
2020,110P08706,18113
2020,110P08707,17824
2020,110P08708,14772
2020,110P08709,14772
2020,110P08710,13012
2020,110P08711,10196
2020,110P08735,19978
2020,110P08736,30633
2020,110P08737,34818
2020,110P08738,17996
2020,110P08739,10823
2020,110P08747,29766
2020,110P08749,22527
2020,110P08773,17316
2020,110P08774,17014
2020,110P08775,17826
2020,110P08776,12700
2020,110P08778,12207
2020,110P08779,15141
2020,110P08780,14244
2020,110P08781,21703
2020,110P08782,25510
2020,110P08783,25578
2020,110P08784,17492
2020,110P08785,10278
2020,110P08789,10398
2020,110P08793,3716
2020,110P08796,8690
2020,110P08802,25702
2020,110P08803,24730
2020,110P08804,23512
2020,110P08805,25204
2020,110P08806,23975
2020,110P08807,21685
2020,110P08808,32048
2020,110P08809,31068
2020,110P08810,29445
2020,110P08868,5706
2020,110P08870,11954
2020,110P08874,7926
2020,110P08877,9432
2020,110P08884,3036
2020,110P08972,23626
2020,110P08986,11574
2020,110P08989,17222
2020,110P08990,5990
2020,110P08991,5940
2020,110P09025,7841
2020,110P09042,6100
2020,110P09161,7984
2020,110P09162,7984
2020,110P09169,8196
2020,110P09171,7308
2020,110P09208,4744
2020,110P09219,7506
2020,110P09220,7412
2020,110P09234,18845
2020,110P09326,11754
2020,110P09328,3792
2020,110P09329,2903
2020,110P09332,11785
2020,110P09338,9348
2020,110P09341,12604
2020,110P09342,10793
2020,110P09343,13070
2020,110P09345,15531
2020,110P09347,6632
2020,110P09348,8080
2020,110P09352,12762
2020,110P09353,12762
2020,110P09356,17136
2020,110P09357,19088
2020,110P09358,18073
2020,110P09359,28727
2020,110P09360,13692
2020,110P09363,13152
2020,110P09364,13042
2020,110P09373,22569
2020,110P09374,17190
2020,110P09382,11832
2020,110P09387,12890
2020,110P09388,7066
2020,110P09393,6497
2020,110P09395,9574
2020,110P09396,4258
2020,110P09403,28112
2020,110P09404,28112
2020,110P09431,37768
2020,110P09432,37768
2020,110P09451,25220
2020,110P09470,6524
2020,110P09471,5612
2020,110P09481,10954
2020,110P09483,10056
2020,110P09485,5318
2020,110P09487,6538
2020,110P09490,17727
2020,110P09491,13992
2020,110P09492,17618
2020,110P09493,8631
2020,110P09494,7084
2020,110P09495,8542
2020,110P09496,9780
2020,110P09498,10206
2020,110P09499,20828
2020,110P09506,2507
2020,110P09509,3420
2020,110P09514,27496
2020,110P09515,25845
2020,110P09518,14246
2020,110P09525,11199
2020,110P09526,7942
2020,110P09528,14180
2020,110P09530,19255
2020,110P09531,19220
2020,110P10013,18790
2020,110P10014,20924
2020,110P10015,21060
2020,110P10016,14252
2020,110P10021,11070
2020,110P10022,13414
2020,110P10023,10820
2020,110P10024,13787
2020,110P10026,15486
2020,110P10027,16794
2020,110P10033,22174
2020,110P10035,17908
2020,110P10036,10016
2020,110P10057,19021
2020,110P10058,21359
2020,110P10059,13183
2020,110P10065,20644
2020,110P10066,20936
2020,110P10067,21390
2020,110P10076,18858
2020,110P10099,6624
2020,110P10208,7762
2020,110P10209,7762
2020,110P10225,24732
2020,110P10226,24732
2020,110P10227,11390
2020,110P10229,13393
2020,110P10230,11168
2020,110P10231,15590
2020,110P10232,13152
2020,110P10233,14249
2020,110P10234,7252
2020,110P10235,6304
2020,110P10236,5995
2020,110P10238,5872
2020,110P10307,14838
2020,110P10308,14838
2020,110P10491,14662
2020,110P10494,17046
2020,110P10587,14486
2020,110P10588,8850
2020,110P10589,6148
2020,110P10633,6584
2020,110P10654,25268
2020,110P10773,10688
2020,110P10785,13176
2020,110P10790,11994
2020,110P10791,10608
2020,110P10792,8372
2020,110P10798,16558
2020,110P10800,19602
2020,110P10802,23008
2020,110P10803,16126
2020,110P10804,8118
2020,110P10815,17927
2020,110P10820,14662
2020,110P10821,6823
2020,110P10823,5264
2020,110P10904,4417
2020,110P10905,10277
2020,110P10906,6250
2020,110P10907,6461
2020,110P10908,4740
2020,110P10910,10574
2020,110P10911,9054
2020,110P10912,9979
2020,110P10913,9979
2020,110P10918,44962
2020,110P10919,49154
2020,110P10920,55922
2020,110P10921,47101
2020,110P10925,2864
2020,110P10938,11879
2020,110P10939,13992
2020,110P10944,15030
2020,110P10947,12142
2020,110P10948,12037
2020,110P10950,6701
2020,110P10951,3958
2020,110P10952,3958
2020,110P10986,6624
2020,110P11026,23568
2020,110P11027,25302
2020,110P11472,20501
2020,110P11480,11970
2020,110P13175,21719
2020,110P13178,14304
2020,110P13183,14896
2020,110P13269,20379
2020,110P13620,38988
2020,110P13631,20122
2020,110P13632,16806
2020,110P13640,7946
2020,110P13644,6550
2020,110P13645,6236
2020,110P13646,7128
2020,110P13812,7298
2020,110P13841,14795
2020,110P13851,17560
2020,110P13852,17564
2020,110P13855,14272
2020,110P13856,12898
2020,110P13857,12862
2020,110P13858,10719
2020,110P13862,7816
2020,110P13884,9968
2020,110P13893,7218
2020,110P13899,8154
2020,110P13900,9076
2020,110P13903,5188
2020,110P13904,5220
2020,110P13905,8764
2020,110P13907,8764
2020,110P13910,9015
2020,110P13912,4680
2020,110P13924,4988
2020,110P13925,12226
2020,110P13930,11750
2020,110P13933,5926
2020,110P13936,1234
2020,110P13980,2902
2020,110P14008,14071
2020,110P14026,6646
2020,110P14048,2723
2020,110P14053,4324
2020,110P14064,9966
2020,110P14066,17034
2020,110P14070,23540
2020,110P14071,26780
2020,110P14072,34016
2020,110P14073,20507
2020,110P14075,11426
2020,110P14076,9148
2020,110P14077,9876
2020,110P14079,8090
2020,110P14081,3432
2020,110P14085,5220
2020,110P14108,7989
2020,110P14128,4207
2020,110P14156,4438
2020,110P14164,11636
2020,110P14165,5074
2020,110P14166,4842
2020,110P14203,10554
2020,110P14204,15063
2020,110P14205,20277
2020,110P14206,13720
2020,110P14207,10922
2020,110P14218,10268
2020,110P14221,9656
2020,110P14222,4192
2020,110P14223,5730
2020,110P14225,7896
2020,110P14229,19780
2020,110P14230,19894
2020,110P14233,14712
2020,110P14236,11386
2020,110P14239,10857
2020,110P14241,3471
2020,110P14249,7989
2020,110P14258,19021
2020,110P14259,13630
2020,110P14261,8296
2020,110P14266,16917
2020,110P14269,16174
2020,110P14270,15649
2020,110P14273,9506
2020,110P14274,15081
2020,110P14275,17692
2020,110P14276,21238
2020,110P14277,21238
2020,110P14278,5768
2020,110P14281,8068
2020,110P14282,9859
2020,110P14297,14812
2020,110P14299,13208
2020,110P14302,13240
2020,110P14303,12159
2020,110P14304,12328
2020,110P14325,8776
2020,110P14327,5829
2020,110P14328,5829
2020,110P14342,8792
2020,110P14343,12493
2020,110P14352,12459
2020,110P14357,12554
2020,110P14360,43143
2020,110P14361,21572
2020,110P14449,16728
2020,110P14450,16744
2020,110P14451,14320
2020,110P14452,11553
2020,110P14460,8792
2020,110P14485,24368
2020,110P14486,23210
2020,110P14487,17898
2020,110P14529,3841
2020,110P14530,3780
2020,110P14552,16213
2020,110P14553,13725
2020,110P14707,50183
2020,110P14709,50183
2020,110P14733,92146
2020,110P14801,13612
2020,110P14805,13612
2020,110P14857,104304
2020,110P14863,104304
2020,110P14871,104304
2020,110P15300,4032
2020,110P15301,4868
2020,110P15303,6013
2020,110P15304,4557
2020,110P15324,6886
2020,110P15400,25708
2020,110P15406,16402
2020,110P15512,28112
2020,110P15565,20870
2020,110P15566,9140
2020,110P15567,9669
2020,110P15568,8326
2020,110P15569,10860
2020,110P15576,17828
2020,110P15578,21068
2020,110P15580,28688
2020,110P15600,20828
2020,110P15626,18058
2020,110P15640,17039
2020,110P15666,65906
2020,110P15724,17508
2020,110P15726,24160
2020,110P15756,14187
2020,110P15764,13983
2020,110P15772,25286
2020,110P15774,13331
2020,110P15822,18132
2020,110P15852,3780
2020,110P15854,6111
2020,110P15859,12360
2020,110P15922,27076
2020,110P15956,9114
2020,110P15960,9114
2020,110P15976,6697
2020,110P16007,8057
2020,110P16008,7551
2020,110P16009,7278
2020,110P16010,4163
2020,110P16011,3920
2020,110P16012,5912
2020,110P16013,2728
2020,110P16014,5524
2020,110P16015,5383
2020,110P16016,5470
2020,110P16017,8498
2020,110P16018,3102
2020,110P16019,3215
2020,110P16020,6369
2020,110P16021,7716
2020,110P16028,13902
2020,110P16029,11515
2020,110P16037,7552
2020,110P16045,21811
2020,110P16072,92985
2020,110P16074,10410
2020,110P16076,12356
2020,110P16080,5054
2020,110P16081,7024
2020,110P16102,13084
2020,110P16141,7406
2020,110P16146,3780
2020,110P16148,8342
2020,110P16172,13321
2020,110P16173,13840
2020,110P16175,8434
2020,110P16176,7688
2020,110P16182,12176
2020,110P16187,3437
2020,110P16188,2186
2020,110P16216,4059
2020,110P16221,10151
2020,110P16641,13068
2020,110P16725,18496
2020,110P16733,8057
2020,110P16735,8057
2020,110P16853,27396
2020,110P17011,30632
2020,110P17015,18067
2020,110P17018,1002
2020,110P17098,15030
2020,110P17099,13612
2020,110P17116,2958
2020,110P17119,3011
2020,110P17122,10950
2020,110P17123,8994
2020,110P17124,10769
2020,110P17125,10771
2020,110P17126,8085
2020,110P17129,15515
2020,110P17130,16270
2020,110P17131,16726
2020,110P17134,17460
2020,110P17135,17474
2020,110P17136,16916
2020,110P17138,28946
2020,110P17139,20085
2020,110P17236,7984
2020,110P17237,6698
2020,110P17245,20102
2020,110P17248,5724
2020,110P17265,12668
2020,110P17266,12668
2020,110P17268,17190
2020,110P17270,10734
2020,110P17273,8398
2020,110P17274,15588
2020,110P17276,6326
2020,110P17277,4456
2020,110P17279,14806
2020,110P17280,16587
2020,110P17282,23835
2020,110P17310,5376
2020,110P17313,4476
2020,110P17335,2271
2020,110P17339,1417
2020,110P17345,5685
2020,110P17354,4626
2020,110P17355,3848
2020,110P17381,7684
2020,110P17382,3436
2020,110P17390,6704
2020,110P17419,4097
2020,110P17421,7297
2020,110P17427,8620
2020,110P17428,11810
2020,110P17439,1603
2020,110P17440,1603
2020,110P17441,3168
2020,110P17443,4271
2020,110P17444,1044
2020,110P17445,1884
2020,110P17447,6794
2020,110P17449,9198
2020,110P17453,5586
2020,110P17454,3834
2020,110P17459,4284
2020,110P17471,20664
2020,110P17473,11067
2020,110P17477,10438
2020,110P17478,8178
2020,110P17479,4861
2020,110P17497,10222
2020,110P17498,10222
2020,110P17499,10532
2020,110P17514,10904
2020,110P17516,5750
2020,110P17540,28112
2020,110P17552,15081
2020,110P17562,12015
2020,110P17564,12015
2020,110P17714,88538
2020,110P17716,88538
2020,110P17847,10388
2020,110P17908,2699
2020,110P17910,3566
2020,110P17911,3620
2020,110P17917,5306
2020,110P17925,2970
2020,110P17929,6315
2020,110P17944,3628
2020,110P17946,7564
2020,110P17947,9414
2020,110P17956,7181
2020,110P17957,6608
2020,110P17983,14850
2020,110P17984,16004
2020,110P17985,16004
2020,110P17987,7572
2020,110P17988,6236
2020,110P18001,4158
2020,110P18008,8182
2020,110P18011,12813
2020,110P18012,9508
2020,110P18031,3249
2020,110P18047,6585
2020,110P18063,7460
2020,110P18064,9566
2020,110P18065,11920
2020,110P18067,7874
2020,110P18068,7874
2020,110P18072,12504
2020,110P18074,22346
2020,110P18075,19390
2020,110P18076,15283
2020,110P18079,13340
2020,110P18081,9957
2020,110P18083,5527
2020,110P18089,16462
2020,110P18091,16660
2020,110P18092,16843
2020,110P18094,15746
2020,110P18095,30556
2020,110P18097,12670
2020,110P18098,12670
2020,110P18099,13400
2020,110P18100,13400
2020,110P18106,1376
2020,110P18107,1066
2020,110P18109,1650
2020,110P18110,2533
2020,110P18119,3319
2020,110P18136,8645
2020,110P18137,9228
2020,110P18140,5813
2020,110P18170,31499
2020,110P18171,31499
2020,110P18172,27954
2020,110P18173,26660
2020,110P18175,21904
2020,110P18176,21904
2020,110P18177,23755
2020,110P18178,26440
2020,110P18186,17242
2020,110P18219,1396
2020,110P18227,6806
2020,110P18232,25193
2020,110P18838,8495
2020,110P18840,6348
2020,110P18845,8495
2020,110P18847,14701
2020,110P18883,1103
2020,110P18920,10741
2020,110P18927,10310
2020,110P18989,10712
2020,110P18990,13876
2020,110P19034,7468
2020,110P19076,18332
2020,110P19104,2748
2020,110P19105,6114
2020,110P19107,2748
2020,110P19108,2748
2020,110P19134,6941
2020,110P19135,6838
2020,110P19271,12052
2020,110P19340,1478
2020,110P19346,1478
2020,110P19362,1478
2020,110P19365,3361
2020,110P19394,10611
2020,110P19466,41874
2020,110P19481,3346
2020,110P19533,2774
2020,110P19557,1315
2020,110P19559,2144
2020,110P19602,7458
2020,110P19603,6186
2020,110P19638,6208
2020,110P19639,7972
2020,110P19727,31499
2020,110P50004,7990
2020,110P50007,10594
2020,110P50008,12285
2020,110P50012,11384
2020,110P50013,12674
2020,110P50015,9228
2020,110P50017,12077
2020,110P50024,43143
2020,110P50025,27032
2020,110P50027,1120
2020,110P50028,1766
2020,110P50033,7240
2020,110P50035,6672
2020,110P50040,10982
2020,110P50041,10332
2020,110P50042,11241
2020,110P50043,11241
2020,110P50044,13510
2020,110P50047,10272
2020,110P50049,11223
2020,110P50050,22446
2020,110P50052,23524
