tmc,year,AMP Vol,MIDD Vol,PMP Vol,WE Vol,max Vol,max WD Vol
110P04821,2020,40.42628385,36.64832612,36.17577875,37.59272908,37.59272908,40.42628385
110P04823,2017,18.39623016,9.12363584,7.01347152,11.17004441,11.17004441,18.39623016
110P04823,2018,18.1174994,8.985398933,6.9072068,11.00080131,11.00080131,18.1174994
110P04823,2019,30.896938,15.32337921,11.77930439,18.76037463,18.76037463,30.896938
110P04823,2020,26.9158559,13.34895603,10.26153658,16.34309329,16.34309329,26.9158559
110P04824,2017,11.2390844,5.57403948,4.28484519,6.824282516,6.824282516,11.2390844
110P04824,2018,11.691105,5.798219727,4.457175805,7.098745828,7.098745828,11.691105
110P04824,2019,21.06067618,10.44507153,8.02927835,12.78787481,12.78787481,21.06067618
110P04824,2020,18.34763565,9.099535327,6.994945105,11.14053821,11.14053821,18.34763565
110P04827,2017,19.84915406,16.46796811,16.0011741,17.30065152,17.30065152,19.84915406
110P04827,2018,19.81830427,16.44237341,15.97630489,17.27376265,17.27376265,19.81830427
110P04827,2019,20.5486394,17.04830027,16.5650564,17.91032749,17.91032749,20.5486394
110P04827,2020,18.53066107,15.37407261,14.93828569,16.15144448,16.15144448,18.53066107
110P04828,2017,15.79769065,12.77358507,12.55558605,13.5753298,13.5753298,15.79769065
110P04828,2018,15.55444135,12.57690027,12.36225795,13.36629991,13.36629991,15.55444135
110P04828,2019,16.11661751,13.03146069,12.80906067,13.84939121,13.84939121,16.11661751
110P04828,2020,14.5138749,11.7355264,11.5352433,12.47211651,12.47211651,14.5138749
110P04847,2017,10.26874706,6.370144733,8.197863375,8.006236436,8.006236436,10.26874706
110P04847,2018,10.93040366,6.780598733,8.726084625,8.522110393,8.522110393,10.93040366
110P04847,2019,11.13706924,6.908802267,8.89107225,8.6832414,8.6832414,11.13706924
110P04847,2020,6.94412686,4.307740067,5.543714625,5.414129024,5.414129024,6.94412686
110P04848,2017,32.02826375,19.86850727,25.56916913,24.97148394,24.97148394,32.02826375
110P04848,2018,32.35745833,20.0727208,25.8319755,25.22814715,25.22814715,32.35745833
110P04848,2019,32.93497835,20.43098127,26.29302788,25.67842232,25.67842232,32.93497835
110P04848,2020,24.49436396,15.19490573,19.55462025,19.09752651,19.09752651,24.49436396
110P04849,2017,37.45012723,23.18051012,29.9786482,29.19986874,29.19986874,37.45012723
110P04849,2018,37.83517658,23.41884415,30.28687838,29.50009176,29.50009176,37.83517658
110P04849,2019,37.68344103,23.32492438,30.1654148,29.38178354,29.38178354,37.68344103
110P04849,2020,28.0262078,17.34738548,22.43484565,21.85203761,21.85203761,28.0262078
110P04850,2017,37.45012723,23.18051012,29.9786482,29.19986874,29.19986874,37.45012723
110P04850,2018,37.83517658,23.41884415,30.28687838,29.50009176,29.50009176,37.83517658
110P04850,2019,37.68344103,23.32492438,30.1654148,29.38178354,29.38178354,37.68344103
110P04850,2020,28.0262078,17.34738548,22.43484565,21.85203761,21.85203761,28.0262078
110P04851,2017,28.92063835,21.3094204,30.11198015,25.99907118,25.99907118,30.11198015
110P04851,2018,29.06923195,21.41890773,30.26669485,26.13265382,26.13265382,30.26669485
110P04851,2019,29.36641915,21.63788238,30.5761242,26.39981911,26.39981911,30.5761242
110P04851,2020,22.32810574,16.45188415,23.24787816,20.07251718,20.07251718,23.24787816
110P04852,2017,30.05629185,23.09621423,26.2224122,25.97800726,25.97800726,30.05629185
110P04852,2018,30.06500445,23.10290928,26.23001345,25.98553766,25.98553766,30.06500445
110P04852,2019,30.29443625,23.279212,26.4301797,26.18383827,26.18383827,30.29443625
110P04852,2020,23.1711597,17.80545888,20.21552438,20.0271064,20.0271064,23.1711597
110P04855,2017,24.72167616,22.06624815,24.55369577,23.53564119,23.53564119,24.72167616
110P04855,2018,26.88355773,23.99591565,26.70088765,25.59380538,25.59380538,26.88355773
110P04855,2019,27.27365723,24.34411343,27.0883365,25.96518968,25.96518968,27.27365723
110P04855,2020,24.41036521,21.78837603,24.24450014,23.23926554,23.23926554,24.41036521
110P04856,2017,24.72167616,22.06624815,24.55369577,23.53564119,23.53564119,24.72167616
110P04856,2018,26.88355773,23.99591565,26.70088765,25.59380538,25.59380538,26.88355773
110P04856,2019,27.27365723,24.34411343,27.0883365,25.96518968,25.96518968,27.27365723
110P04856,2020,24.41036521,21.78837603,24.24450014,23.23926554,23.23926554,24.41036521
110P04857,2017,32.51390215,24.30773078,26.72104488,27.34186949,27.34186949,32.51390215
110P04857,2018,32.61611093,24.38414312,26.80504355,27.42781976,27.42781976,32.61611093
110P04857,2019,33.08972615,24.73822278,27.19427688,27.82609634,27.82609634,33.08972615
110P04857,2020,29.29216688,21.89912803,24.07331184,24.63262022,24.63262022,29.29216688
110P04858,2017,35.82848905,26.78575035,29.44508658,30.12920034,30.12920034,35.82848905
110P04858,2018,35.61759353,26.62808267,29.27176535,29.95185225,29.95185225,35.61759353
110P04858,2019,37.48110395,28.0212624,30.80326243,31.51893141,31.51893141,37.48110395
110P04858,2020,35.51682433,26.55274657,29.18894975,29.86711255,29.86711255,35.51682433
110P04859,2017,35.68869788,27.29878763,27.17768605,29.66130439,29.66130439,35.68869788
110P04859,2018,32.11595975,24.56594992,24.45697163,26.69195893,26.69195893,32.11595975
110P04859,2019,33.796132,25.85113733,25.73645775,28.08837021,28.08837021,33.796132
110P04859,2020,26.87253775,20.55518258,20.46399667,22.33408809,22.33408809,26.87253775
110P04860,2017,35.68869788,27.29878763,27.17768605,29.66130439,29.66130439,35.68869788
110P04860,2018,32.11595975,24.56594992,24.45697163,26.69195893,26.69195893,32.11595975
110P04860,2019,33.796132,25.85113733,25.73645775,28.08837021,28.08837021,33.796132
110P04860,2020,26.87253775,20.55518258,20.46399667,22.33408809,22.33408809,26.87253775
110P04861,2017,51.77402978,38.68844667,37.80487678,42.17473616,42.17473616,51.77402978
110P04861,2018,50.63290598,37.83573523,36.97163963,41.24518527,41.24518527,50.63290598
110P04861,2019,53.28219843,39.81543452,38.90612638,43.40327902,43.40327902,53.28219843
110P04861,2020,48.16285138,35.98997247,35.16803055,39.23309732,39.23309732,48.16285138
110P04862,2017,56.0950529,46.16363212,50.07208085,50.11788055,50.11788055,56.0950529
110P04862,2018,56.48009913,46.48050733,50.41578433,50.46189841,50.46189841,56.48009913
110P04862,2019,57.71379238,47.49577977,51.51701493,51.56413626,51.56413626,57.71379238
110P04862,2020,49.2002788,40.48955215,43.9176043,43.95777466,43.95777466,49.2002788
110P04863,2017,41.81663345,34.08901585,38.53609328,37.56750014,37.56750014,41.81663345
110P04863,2018,42.75890955,34.8571615,39.40444725,38.4140283,38.4140283,42.75890955
110P04863,2019,42.28038488,34.46706708,38.96346313,37.98412818,37.98412818,42.28038488
110P04863,2020,42.76661733,34.8634449,39.41155035,38.42095286,38.42095286,42.76661733
110P04865,2017,40.88710845,35.6383717,37.6951811,37.72567061,37.72567061,40.88710845
110P04865,2018,40.5985363,35.38684397,37.42913685,37.45941116,37.45941116,40.5985363
110P04865,2019,40.20918295,35.04747247,37.0701791,37.10016307,37.10016307,40.20918295
110P04865,2020,43.0980345,37.565478,39.73350713,39.76564532,39.76564532,43.0980345
110P04866,2017,41.6775752,36.33814988,36.85113548,38.01026728,38.01026728,41.6775752
110P04866,2018,41.70003785,36.35773478,36.87099685,38.03075339,38.03075339,41.70003785
110P04866,2019,43.02408628,37.51215583,38.04171488,39.23829568,39.23829568,43.02408628
110P04866,2020,38.32003298,33.41075135,33.88241088,34.94816311,34.94816311,38.32003298
110P04867,2017,41.27774825,32.16647103,30.25475593,34.22348878,34.22348878,41.27774825
110P04867,2018,41.30575595,32.18829657,30.27528433,34.24671004,34.24671004,41.30575595
110P04867,2019,42.93930508,33.4612708,31.47260325,35.60108986,35.60108986,42.93930508
110P04867,2020,37.40708413,29.15018232,27.41773105,31.01431104,31.01431104,37.40708413
110P04868,2017,42.64020045,34.16993653,28.02770598,34.83508892,34.83508892,42.64020045
110P04868,2018,38.70707985,31.01811077,25.44243793,31.62190969,31.62190969,38.70707985
110P04868,2019,40.23787625,32.24482208,26.44864125,32.87250018,32.87250018,40.23787625
110P04868,2020,37.92340768,30.39011118,24.92732465,30.98168545,30.98168545,37.92340768
110P04869,2017,42.64020045,34.16993653,28.02770598,34.83508892,34.83508892,42.64020045
110P04869,2018,38.70707985,31.01811077,25.44243793,31.62190969,31.62190969,38.70707985
110P04869,2019,40.23787625,32.24482208,26.44864125,32.87250018,32.87250018,40.23787625
110P04869,2020,37.92340768,30.39011118,24.92732465,30.98168545,30.98168545,37.92340768
110P04870,2017,25.17936695,21.43325795,14.71816715,20.58497744,20.58497744,25.17936695
110P04870,2018,25.83706488,21.99310558,15.10261319,21.12266756,21.12266756,25.83706488
110P04870,2019,26.89155575,22.89071255,15.71899775,21.98474924,21.98474924,26.89155575
110P04870,2020,24.867504,21.167793,14.535873,20.330019,20.330019,24.867504
110P04871,2017,25.17936695,21.43325795,14.71816715,20.58497744,20.58497744,25.17936695
110P04871,2018,25.83706488,21.99310558,15.10261319,21.12266756,21.12266756,25.83706488
110P04871,2019,26.89155575,22.89071255,15.71899775,21.98474924,21.98474924,26.89155575
110P04871,2020,24.867504,21.167793,14.535873,20.330019,20.330019,24.867504
110P04872,2017,26.1556992,24.3971829,24.58847745,24.95427171,24.95427171,26.1556992
110P04872,2018,23.850368,22.24684517,22.42127925,22.75483286,22.75483286,23.850368
110P04872,2019,24.82338944,23.15444782,23.33599828,23.68315984,23.68315984,24.82338944
110P04872,2020,22.61431808,21.09389813,21.25929213,21.57555926,21.57555926,22.61431808
110P04873,2017,27.76728558,25.81862165,26.5680188,26.58949624,26.58949624,27.76728558
110P04873,2018,27.34499068,25.42596273,26.16396278,26.18511358,26.18511358,27.34499068
110P04873,2019,28.46056855,26.46325113,27.23135895,27.25337263,27.25337263,28.46056855
110P04873,2020,23.88849753,22.21204078,22.85675528,22.87523256,22.87523256,23.88849753
110P04874,2017,27.76728558,25.81862165,26.5680188,26.58949624,26.58949624,27.76728558
110P04874,2018,27.34499068,25.42596273,26.16396278,26.18511358,26.18511358,27.34499068
110P04874,2019,28.46056855,26.46325113,27.23135895,27.25337263,27.25337263,28.46056855
110P04874,2020,23.88849753,22.21204078,22.85675528,22.87523256,22.87523256,23.88849753
110P04875,2017,27.2101532,25.36352347,25.388158,25.8981704,25.8981704,27.2101532
110P04875,2018,26.98422053,25.15292382,25.1773538,25.68313144,25.68313144,26.98422053
110P04875,2019,27.7258691,25.84424007,25.8693415,26.3890202,26.3890202,27.7258691
110P04875,2020,24.45659866,22.7968402,22.81898181,23.27738308,23.27738308,24.45659866
110P04876,2017,27.2101532,25.36352347,25.388158,25.8981704,25.8981704,27.2101532
110P04876,2018,26.98422053,25.15292382,25.1773538,25.68313144,25.68313144,26.98422053
110P04876,2019,27.7258691,25.84424007,25.8693415,26.3890202,26.3890202,27.7258691
110P04876,2020,24.45659866,22.7968402,22.81898181,23.27738308,23.27738308,24.45659866
110P04877,2017,27.2101532,25.36352347,25.388158,25.8981704,25.8981704,27.2101532
110P04877,2018,26.98422053,25.15292382,25.1773538,25.68313144,25.68313144,26.98422053
110P04877,2019,27.7258691,25.84424007,25.8693415,26.3890202,26.3890202,27.7258691
110P04877,2020,24.45659866,22.7968402,22.81898181,23.27738308,23.27738308,24.45659866
110P04878,2017,29.0716058,27.54412232,27.5457643,27.9810153,27.9810153,29.0716058
110P04878,2018,29.51683243,27.9659558,27.96762293,28.40953974,28.40953974,29.51683243
110P04878,2019,28.53019568,27.03115903,27.03277043,27.45991561,27.45991561,28.53019568
110P04878,2020,24.29570318,23.0191557,23.02052793,23.38427561,23.38427561,24.29570318
110P04879,2017,32.16463105,29.1635456,31.68158785,30.74043922,30.74043922,32.16463105
110P04879,2018,32.65782705,29.6107245,32.16737713,31.21179741,31.21179741,32.65782705
110P04879,2019,30.70879643,27.84354603,30.24761673,29.34906634,29.34906634,30.70879643
110P04879,2020,26.15126525,23.71125027,25.7585298,24.99333441,24.99333441,26.15126525
110P04880,2017,32.16463105,29.1635456,31.68158785,30.74043922,30.74043922,32.16463105
110P04880,2018,32.65782705,29.6107245,32.16737713,31.21179741,31.21179741,32.65782705
110P04880,2019,30.70879643,27.84354603,30.24761673,29.34906634,29.34906634,30.70879643
110P04880,2020,26.15126525,23.71125027,25.7585298,24.99333441,24.99333441,26.15126525
110P04881,2017,32.16463105,29.1635456,31.68158785,30.74043922,30.74043922,32.16463105
110P04881,2018,32.65782705,29.6107245,32.16737713,31.21179741,31.21179741,32.65782705
110P04881,2019,30.70879643,27.84354603,30.24761673,29.34906634,29.34906634,30.70879643
110P04881,2020,26.15126525,23.71125027,25.7585298,24.99333441,24.99333441,26.15126525
110P04882,2017,36.54588685,33.13601317,35.99704668,34.92770094,34.92770094,36.54588685
110P04882,2018,37.1059675,33.6438361,36.5487161,35.46298221,35.46298221,37.1059675
110P04882,2019,36.63840018,33.21989463,36.08817063,35.01611793,35.01611793,36.63840018
110P04882,2020,31.20074225,28.2895914,30.73217458,29.8192297,29.8192297,31.20074225
110P04883,2017,36.79991728,32.34459195,33.48977515,33.94473724,33.94473724,36.79991728
110P04883,2018,37.36389103,32.84028603,34.00301963,34.4649542,34.4649542,37.36389103
110P04883,2019,36.89307365,32.42646998,33.57455213,34.03066594,34.03066594,36.89307365
110P04883,2020,31.4176186,27.61392222,28.5916127,28.98003275,28.98003275,31.4176186
110P04884,2017,49.6579341,51.13066947,55.07468685,51.83675004,51.83675004,55.07468685
110P04884,2018,50.41865675,51.91395333,55.91839013,52.63085054,52.63085054,55.91839013
110P04884,2019,48.60771263,50.04930093,53.90990583,50.74044853,50.74044853,53.90990583
110P04884,2020,41.39374585,42.6213852,45.90903008,43.20995821,43.20995821,45.90903008
110P04885,2017,41.63267875,42.15662717,46.07862698,43.12749899,43.12749899,46.07862698
110P04885,2018,42.2704392,42.80241387,46.7844938,43.78815823,43.78815823,46.7844938
110P04885,2019,41.38556103,41.90639948,45.8051196,42.87150853,42.87150853,45.8051196
110P04885,2020,35.24349955,35.68703997,39.00714818,36.50891648,36.50891648,39.00714818
110P04886,2017,49.2136476,45.4995644,50.00391288,47.84768774,47.84768774,50.00391288
110P04886,2018,49.96802265,46.19700785,50.77040158,48.58112457,48.58112457,50.77040158
110P04886,2019,48.01831808,44.39444468,48.78938893,46.68553544,46.68553544,48.78938893
110P04886,2020,40.89145905,37.80543945,41.5480879,39.75648746,39.75648746,41.5480879
110P04887,2017,37.8105292,39.18266153,43.98087305,40.1615413,40.1615413,43.98087305
110P04887,2018,38.38994445,39.78310357,44.65484373,40.77698386,40.77698386,44.65484373
110P04887,2019,39.95640658,41.40641212,46.47693863,42.44084667,42.44084667,46.47693863
110P04887,2020,34.02618803,35.26098778,39.57896088,36.14189444,36.14189444,39.57896088
110P04888,2017,37.71070675,36.05167878,37.33108023,36.89123004,36.89123004,37.71070675
110P04888,2018,38.28851838,36.60407043,37.90307515,37.45648548,37.45648548,38.28851838
110P04888,2019,39.01745933,37.30094268,38.62467798,38.16958609,38.16958609,39.01745933
110P04888,2020,33.22659708,31.76484103,32.89211125,32.50456282,32.50456282,33.22659708
110P04889,2017,28.48743415,26.12334252,25.96036408,26.752232,26.752232,28.48743415
110P04889,2018,28.9241125,26.52378217,26.35830545,27.16231178,27.16231178,28.9241125
110P04889,2019,33.4975779,30.7177086,30.5260668,31.45720217,31.45720217,33.4975779
110P04889,2020,28.52587193,26.15859045,25.9953921,26.78832849,26.78832849,28.52587193
110P04890,2017,28.48743415,26.12334252,25.96036408,26.752232,26.752232,28.48743415
110P04890,2018,28.9241125,26.52378217,26.35830545,27.16231178,27.16231178,28.9241125
110P04890,2019,33.4975779,30.7177086,30.5260668,31.45720217,31.45720217,33.4975779
110P04890,2020,28.52587193,26.15859045,25.9953921,26.78832849,26.78832849,28.52587193
110P04891,2017,24.03825023,23.01421375,21.97868434,23.01093006,23.01093006,24.03825023
110P04891,2018,24.40660134,23.366873,22.31547561,23.36353899,23.36353899,24.40660134
110P04891,2019,26.90299128,25.756916,24.59797812,25.75324097,25.75324097,26.90299128
110P04891,2020,22.91029422,21.934309,20.94737013,21.93117939,21.93117939,22.91029422
110P04892,2017,28.5176288,27.3027695,26.07427563,27.29887391,27.29887391,28.5176288
110P04892,2018,28.9546879,27.72120975,26.47388805,27.71725446,27.71725446,28.9546879
110P04892,2019,29.5654255,28.30592975,27.03229845,28.30189103,28.30189103,29.5654255
110P04892,2020,25.17765755,24.105082,23.02046874,24.10164266,24.10164266,25.17765755
110P04893,2017,24.81248205,24.5587386,25.5258972,24.90756776,24.90756776,25.5258972
110P04893,2018,25.1832848,24.92574935,25.90736135,25.27979148,25.27979148,25.90736135
110P04893,2019,25.04965133,24.79348248,25.76988565,25.14564591,25.14564591,25.76988565
110P04893,2020,21.82258398,21.59941655,22.45003278,21.90621189,21.90621189,22.45003278
110P04894,2017,18.55781976,20.63241048,22.29342732,20.51424651,20.51424651,22.29342732
110P04894,2018,18.80320701,20.90522973,22.58820995,20.7855033,20.7855033,22.58820995
110P04894,2019,18.59762703,20.67666783,22.34124761,20.55825039,20.55825039,22.34124761
110P04894,2020,18.79829927,20.89977335,22.58231429,20.78007816,20.78007816,22.58231429
110P04895,2017,17.47459131,20.63448258,21.1207205,19.87058163,19.87058163,21.1207205
110P04895,2018,17.17746245,20.28362457,20.76159475,19.53271259,19.53271259,20.76159475
110P04895,2019,17.36256786,20.50220218,20.985323,19.74319833,19.74319833,20.985323
110P04895,2020,15.22505375,17.97816617,18.40180975,17.31260364,17.31260364,18.40180975
110P04896,2017,18.71645127,22.1009053,22.6216985,21.28271649,21.28271649,22.6216985
